"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_4_thread.csv",,,,"Date:","13 May 2019 18:53:50 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
0.500,1.250,97.833,0.417,0,0,100708352,0,70,0,0,1259,1686,0,0,7,4586217472,21264449536,2300223488,35769151488,0,0,0,100020224,1258,1686,0.500,1.249,97.834,0.416,0
0.292,1.250,98.458,0,0,0,90112,0,0,0,0,952,1417,0,0,7,4585787392,21264875520,2300227584,35769151488,0,0,0,90112,952,1417,0.292,1.251,98.458,0,0
0.125,1.085,98.790,0,0,0,0,0,630,0,0,827,1185,0,0,7,4584239104,21266423808,2300227584,35769151488,0,0,0,0,827,1185,0.125,1.085,98.790,0,0
1.497,0.457,98.046,0,0,0,0,0,140,0,0,1007,2266,1,0,14,4584820736,21265842176,2300227584,35769151488,0,0,0,0,1007,2266,1.499,0.458,98.042,0,0
0.209,0.876,98.915,0,0,0,0,0,0,0,0,728,1313,0,0,2,4585365504,21265293312,2300227584,35769155584,0,0,0,0,728,1313,0.208,0.875,98.917,0,0
0.334,1.126,98.123,0.417,0,0,647168,0,1295,0,0,1348,2373,0,0,12,4586041344,21264367616,2300231680,35769352192,0,0,0,647168,1348,2373,0.334,1.126,98.123,0.417,0
3.917,2.583,91.375,2.125,0,0,68186112,18446744073708525568,18446744073708951552,0,0,8739,15971,0,0,108,4535767040,21321490432,2300235776,35769278464,0,0,0,68186112,8739,15971,3.915,2.582,91.379,2.124,0
2.777,2.777,94.068,0.379,0,16384,4771840,18446744073709514752,18446744073709279232,0,0,8719,15398,2,0,83,3970973696,21889961984,2300248064,35769032704,0,0,16384,4771840,8722,15404,2.781,2.781,94.058,0.379,0
2.565,1.724,95.290,0.421,0,0,3330048,18446744073708912640,18446744073707724800,0,0,7200,12494,0,0,66,3862413312,22433382400,2300256256,35342630912,0,0,0,3330048,7198,12488,2.561,1.721,95.298,0.420,0
4.671,3.266,92.021,0.041,0,0,573440,160,229,0,0,11750,18994,1,0,409,3864477696,22460166144,2300256256,35315101696,0,0,0,573440,11749,18994,4.671,3.266,92.021,0.041,0
4.373,2.207,92.378,1.041,0,0,32116736,160,160,0,0,4791,10129,1,3,63,3866722304,22430527488,2300260352,35342495744,0,0,0,32116736,4791,10144,4.380,2.211,92.365,1.043,0
9.257,6.393,82.980,1.370,0,0,4239360,144,1421,0,0,18416,43717,4,0,546,3970027520,22325235712,2300264448,35342929920,0,0,0,4239360,18421,43773,9.257,6.393,82.980,1.370,0
13.424,3.202,79.926,3.448,0,0,164700160,160,10330,0,0,7627,25104,5,2,131,4130435072,21985157120,2300268544,35519279104,0,0,0,165388288,7622,25033,13.424,3.202,79.926,3.448,0
18.042,3.774,73.040,5.143,0,6225920,49856512,160,6111,0,0,10780,30611,4,1,167,4312801280,21769891840,2300289024,35550285824,0,0,6275072,49168384,10783,30616,18.042,3.774,73.040,5.143,0
19.917,3.278,76.556,0.249,0,1490944,2097152,80,6773,0,0,10167,30718,4,0,208,4416385024,21692063744,2300293120,35523371008,0,0,1441792,2097152,10165,30779,19.917,3.278,76.556,0.249,0
32.162,2.894,64.283,0.661,0,0,6602752,80,3225,0,0,6332,25330,10,0,48,4562739200,21537202176,2300297216,35528818688,0,0,0,6602752,6333,25284,32.162,2.894,64.283,0.661,0
42.899,2.832,54.227,0.042,0,0,258048,23406,28070,0,0,6992,25559,16,0,65,4729995264,21368279040,2300297216,35528847360,0,0,0,258048,7012,25651,42.917,2.833,54.208,0.042,0
8.814,1.170,90.017,0,0,0,0,5129,7143,0,0,2102,3367,2,0,8,4737437696,21358817280,2300297216,35528933376,0,0,0,0,2080,3271,8.806,1.169,90.025,0,0
5.546,1.043,93.411,0,0,0,4096,99235,100139,0,0,2202,8369,1,0,2,4779864064,21315735552,2300297216,35528941568,0,0,0,4096,2203,8354,5.549,1.043,93.408,0,0
4.911,1.540,93.550,0,0,0,0,222843,224314,0,0,2597,7268,2,0,12,4848295936,21247291392,2300297216,35528941568,0,0,0,0,2597,7281,4.942,1.537,93.522,0,0
3.862,1.661,94.477,0,0,0,0,132704,133445,0,0,2227,8743,0,0,7,4880015360,21215580160,2300297216,35528941568,0,0,0,0,2226,8738,3.829,1.665,94.507,0,0
3.121,1.706,95.173,0,0,0,163840,126898,127527,0,0,2191,8568,0,0,7,4907151360,21188411392,2300297216,35528941568,0,0,0,163840,2192,8561,3.157,1.703,95.139,0,0
2.875,1.167,95.958,0,0,0,0,130417,131046,0,0,1930,8034,1,0,7,4935626752,21159936000,2300297216,35528941568,0,0,0,0,1930,8040,2.838,1.169,95.993,0,0
2.678,0.837,96.485,0,0,0,0,133947,134451,0,0,1885,8242,1,0,2,4966141952,21129412608,2300297216,35528941568,0,0,0,0,1884,8238,2.715,0.835,96.449,0,0
3.738,1.869,94.394,0,0,0,0,137487,138481,0,0,2656,9276,0,0,7,4995686400,21099851776,2300297216,35528941568,0,0,0,0,2658,9276,3.701,1.871,94.428,0,0
3.167,1.417,95.417,0,0,0,0,133501,134635,0,0,2178,8260,1,0,7,5019418624,21076123648,2300297216,35528945664,0,0,0,0,2176,8262,3.164,1.415,95.420,0,0
4.122,1.957,93.838,0.083,0,0,303104,337623,338015,0,0,4857,12254,1,0,75,4605382656,21490167808,2300301312,35528949760,0,0,0,303104,4862,12357,4.161,1.956,93.799,0.083,0
3.925,1.754,94.113,0.209,0,0,958464,0,1197,0,0,4820,23227,3,0,58,4606775296,21427625984,2300317696,35590086656,0,0,0,958464,4815,23138,3.890,1.757,94.145,0.209,0
3.759,2.130,93.860,0.251,0,0,860160,0,572,0,0,5607,25919,1,0,54,4605530112,21350948864,2300325888,35668008960,0,0,0,860160,5608,25926,3.758,2.129,93.862,0.251,0
5.313,2.698,91.988,0,0,0,0,0,377,0,0,4665,30592,1,0,16,4604035072,21202382848,2300325888,35818573824,0,0,0,0,4665,30592,5.346,2.735,91.919,0,0
4.706,2.832,92.461,0,0,0,0,0,377,0,0,3620,28534,1,0,7,4600799232,21024669696,2300325888,35999637504,0,0,0,0,3622,28537,4.708,2.792,92.500,0,0
4.371,2.498,92.964,0.167,0,0,876544,0,252,0,0,4431,23970,1,0,46,4595245056,20904321024,2300325888,36125573120,0,0,0,876544,4442,24068,4.337,2.502,92.994,0.167,0
3.707,1.708,94.211,0.375,0,0,1503232,0,504,0,0,7053,21365,3,0,105,4547420160,20916129792,2300342272,36161564672,0,0,0,1503232,7042,21272,3.705,1.707,94.213,0.375,0
2.125,1.583,96.292,0,0,0,0,0,504,0,0,1894,2701,0,0,12,4564914176,20871315456,2300342272,36188934144,0,0,0,0,1891,2666,2.123,1.582,96.295,0,0
0.250,1.084,98.666,0,0,0,0,0,504,0,0,776,1121,0,0,7,4564664320,20871565312,2300342272,36188934144,0,0,0,0,776,1121,0.250,1.083,98.667,0,0
0.209,1.209,98.582,0,0,0,0,0,252,0,0,871,1446,0,0,7,4565741568,20870447104,2300342272,36188934144,0,0,0,0,873,1449,0.209,1.209,98.582,0,0
0.208,1.084,98.708,0,0,0,0,0,252,0,0,793,1313,1,0,7,4566814720,20869398528,2300342272,36188934144,0,0,0,0,791,1310,0.209,1.086,98.706,0,0
0.083,0.209,99.708,0,0,0,0,0,252,0,0,607,975,0,0,2,4565389312,20870832128,2300342272,36188934144,0,0,0,0,607,975,0.083,0.208,99.708,0,0
0.250,1.085,98.664,0,0,0,299008,0,0,0,0,875,1324,0,0,7,4566032384,20870164480,2300342272,36188934144,0,0,0,299008,875,1324,0.250,1.085,98.664,0,0
0.292,1.334,97.707,0.667,0,0,115113984,0,70,0,0,2140,1509,0,0,7,4565577728,20870635520,2300342272,36188934144,0,0,0,115113984,2141,1525,0.292,1.334,97.707,0.667,0
0.292,1.168,98.540,0,0,0,12288,0,0,0,0,918,1194,1,0,7,4565458944,20870672384,2300342272,36188934144,0,0,0,12288,917,1178,0.292,1.168,98.540,0,0
0.292,1,98.708,0,0,0,0,0,1050,0,0,943,1699,1,0,10,4562534400,20873555968,2300342272,36188934144,0,0,0,0,943,1699,0.292,1.001,98.707,0,0
0.208,0.459,99.333,0,0,0,0,0,0,0,0,705,1045,1,0,2,4561788928,20874301440,2300342272,36188934144,0,0,0,0,705,1045,0.208,0.458,99.334,0,0
1.915,2.082,95.920,0.083,0,0,2441216,18446744073708607488,18446744073709008896,0,0,4639,7994,1,0,52,4554428416,20882321408,2300342272,36188876800,0,0,0,3129344,4641,7994,1.916,2.082,95.918,0.083,0
0.292,1.461,94.407,3.840,0,0,266960896,80,330,0,0,1995,1650,0,1,7,4554747904,20887187456,2300346368,36188889088,0,0,0,266272768,1993,1650,0.292,1.462,94.403,3.843,0
4.523,2.614,91.079,1.784,0,16384,73392128,18446744073709533184,18446744073709301760,0,0,9512,18048,0,0,124,3954073600,21488472064,2300354560,36188860416,0,0,16384,73392128,9521,18066,4.521,2.613,91.083,1.783,0
1.843,2.010,95.854,0.293,0,0,3964928,18446744073709033472,18446744073708830720,0,0,6728,11587,1,0,57,3940143104,21507022848,2300358656,36188712960,0,0,0,3964928,6719,11569,1.843,2.011,95.853,0.293,0
0.167,0.625,99.208,0,0,0,0,80,164,0,0,633,1158,0,0,0,3939655680,21507510272,2300358656,36188712960,0,0,0,0,633,1158,0.167,0.624,99.209,0,0
0.581,1.245,98.174,0,0,0,0,0,168,0,0,836,911,0,0,5,3938803712,21508362240,2300358656,36188712960,0,0,0,0,836,911,0.581,1.245,98.174,0,0
2.574,2.657,94.438,0.332,0,0,2551808,18446744073709549568,18446744073709535232,0,0,5397,10358,3,1,66,3852746752,22020898816,2300358656,35765432320,0,0,0,2551808,5406,10384,2.576,2.659,94.433,0.332,0
4.418,3.799,91.742,0.041,0,0,81920,0,0,0,0,12390,18435,1,0,418,3838906368,22051700736,2300358656,35748093952,0,0,0,81920,12381,18409,4.414,3.795,91.749,0.041,0
4.732,1.619,92.528,1.121,0,0,32854016,160,229,0,0,5269,10885,7,3,96,3858358272,22014398464,2300362752,35765719040,0,0,0,32854016,5273,10944,4.740,1.622,92.516,1.123,0
8.992,6.261,83.361,1.387,0,0,3989504,80,1314,0,0,20147,48936,2,1,593,3953803264,21879451648,2300375040,35803123712,0,0,0,4022272,20147,48888,8.984,6.255,83.375,1.385,0
15.346,3.003,77.731,3.920,0,0,157880320,80,5654,0,0,6098,32736,1,2,74,4109266944,21581811712,2300375040,35942612992,0,0,0,157847552,6094,32725,15.353,3.004,77.722,3.922,0
16.964,4.479,72.460,6.097,0,6045696,56315904,240,12575,0,0,10842,33961,8,1,168,4325097472,21332525056,2300379136,35973804032,0,0,6094848,56315904,10846,33976,16.964,4.479,72.460,6.097,0
23.029,3.219,73.050,0.702,0,1671168,1802240,80,6692,0,0,10164,34906,12,0,187,4435128320,21246984192,2300387328,35947528192,0,0,1622016,1802240,10163,34943,23.029,3.219,73.050,0.702,0
32.174,2.070,65.135,0.621,0,0,6594560,160,3220,0,0,6427,24693,14,0,37,4566503424,21107650560,2300391424,35952955392,0,0,0,6594560,6425,24659,32.187,2.071,65.120,0.621,0
44,2.833,53.125,0.042,0,0,241664,14996,19834,0,0,6946,22264,9,0,59,4718198784,20954148864,2300391424,35953049600,0,0,0,241664,6945,22289,44,2.833,53.125,0.042,0
7.369,1.707,90.924,0,0,0,0,15266,17555,0,0,2046,3769,1,0,8,4725698560,20944801792,2300391424,35953078272,0,0,0,0,2046,3726,7.363,1.705,90.932,0,0
5.404,1.939,92.409,0.248,0,0,1130496,25873,26777,0,0,5866,11959,1,0,104,4565389312,21104209920,2300477440,35953422336,0,0,0,1130496,5867,11961,5.404,1.939,92.409,0.248,0
4.120,2.289,93.258,0.333,0,0,966656,0,1277,0,0,6038,25728,1,0,87,4589305856,21008871424,2300530688,36024791040,0,0,0,966656,6037,25726,4.116,2.287,93.264,0.333,0
4.538,1.790,93.672,0,0,0,0,0,948,0,0,3395,23588,2,0,2,4590182400,20935647232,2300547072,36097081344,0,0,0,0,3398,23621,4.538,1.790,93.672,0,0
4.513,2.633,92.854,0,0,0,0,207,823,0,0,3486,28486,3,0,7,4588875776,20800147456,2300547072,36233887744,0,0,0,0,3484,28485,4.513,2.633,92.854,0,0
4.566,2.346,93.088,0,0,0,0,0,629,0,0,3470,26218,2,0,7,4586496000,20647583744,2300547072,36388831232,0,0,0,0,3470,26217,4.566,2.346,93.088,0,0
4.172,3.212,92.616,0,0,0,0,0,504,0,0,3571,26285,0,0,7,4560605184,20512444416,2300551168,36549857280,0,0,0,0,3570,26254,4.172,3.212,92.616,0,0
3.512,1.798,94.231,0.460,0,8192,1605632,0,574,0,0,5485,19375,2,0,80,4567412736,20469628928,2300596224,36585861120,0,0,8192,1605632,5486,19377,3.516,1.800,94.224,0.460,0
2.955,1.373,95.381,0.291,0,0,827392,0,1694,0,0,4682,7056,1,0,71,4560707584,20449181696,2300600320,36613496832,0,0,0,827392,4681,7054,2.991,1.371,95.347,0.291,0
0.375,1.167,98.458,0,0,0,0,0,322,0,0,989,1404,0,0,7,4559151104,20450902016,2300600320,36613496832,0,0,0,0,989,1404,0.334,1.168,98.499,0,0
0.292,1.083,98.625,0,0,0,0,0,1072,0,0,911,1255,0,0,7,4558868480,20451184640,2300600320,36613496832,0,0,0,0,911,1255,0.292,1.083,98.626,0,0
0.125,1.252,98.623,0,0,0,0,0,627,0,0,926,1441,1,0,7,4558667776,20451381248,2300600320,36613500928,0,0,0,0,928,1444,0.125,1.252,98.623,0,0
0.209,0.500,99.291,0,0,0,0,0,377,0,0,702,1279,1,0,7,4559310848,20450738176,2300600320,36613500928,0,0,0,0,700,1276,0.209,0.501,99.290,0,0
0.208,0.792,98.958,0.042,0,0,327680,0,377,0,0,779,1106,0,0,2,4559032320,20450951168,2300600320,36613517312,0,0,0,327680,779,1106,0.208,0.791,98.959,0.042,0
0.208,1.209,98.583,0,0,0,0,0,252,0,0,846,1336,0,0,7,4560031744,20449951744,2300600320,36613517312,0,0,0,0,846,1336,0.208,1.209,98.583,0,0
0.250,1.293,98.456,0,0,0,0,0,504,0,0,914,1448,0,0,7,4559687680,20450295808,2300600320,36613517312,0,0,0,0,914,1448,0.250,1.293,98.456,0,0
0.208,1.167,98.625,0,0,0,0,0,504,0,0,733,1112,0,0,7,4559822848,20450160640,2300600320,36613517312,0,0,0,0,733,1112,0.209,1.168,98.623,0,0
0.250,0.208,99.541,0,0,0,0,0,504,0,0,701,1284,1,0,6,4560453632,20449529856,2300600320,36613517312,0,0,0,0,701,1284,0.250,0.208,99.542,0,0
0.626,1.376,97.957,0.042,0,0,57344,0,252,0,0,2326,4041,0,1,25,4555776000,20454215680,2300600320,36613517312,0,0,0,73728,2329,4047,0.667,1.376,97.916,0.042,0
1.210,1.961,93.909,2.920,0,0,153636864,18446744073709522944,18446744073709518848,0,0,4284,4798,1,1,30,4553027584,20462505984,2300608512,36613459968,0,0,0,154341376,4285,4792,1.170,1.963,93.943,2.924,0
0.417,1.333,93.375,4.875,0,0,268382208,80,290,0,0,1762,1753,0,2,7,4552421376,20463808512,2300612608,36613472256,0,0,0,267661312,1758,1753,0.417,1.334,93.372,4.877,0
5.044,2.626,91.496,0.834,0,16384,36749312,18446744073709537280,18446744073709524992,0,0,10709,21652,1,0,132,3953479680,21064835072,2300624896,36613054464,0,0,16384,36749312,10709,21652,5.044,2.626,91.496,0.834,0
3.968,2.799,92.732,0.501,0,0,5197824,18446744073709539328,18446744073709506560,0,0,10091,18975,1,0,153,3855851520,21591154688,2300628992,36190154752,0,0,0,5197824,10091,18975,3.963,2.795,92.741,0.501,0
4.742,2.887,92.289,0.082,0,0,20480,240,240,0,0,6452,12793,1,2,227,3853131776,21594161152,2300628992,36189917184,0,0,0,20480,6454,12848,4.750,2.891,92.276,0.083,0
5.902,4.186,87.233,2.679,0,0,35950592,0,349,0,0,11835,24535,1,2,255,3927298048,21519339520,2300674048,36190191616,0,0,0,35954688,11834,24482,5.900,4.184,87.238,2.678,0
12.354,5.366,80.699,1.581,0,7716864,32038912,0,2138,0,0,16796,39674,10,0,488,4078039040,21333540864,2300690432,36221100032,0,0,7716864,32034816,16795,39672,12.360,5.368,80.691,1.581,0
15.139,3.691,78.598,2.572,0,0,107655168,160,6685,0,0,7573,28212,2,2,83,4149579776,21047742464,2300706816,36434501632,0,0,0,107655168,7573,28212,15.133,3.690,78.607,2.570,0
16.027,3.255,75.960,4.758,0,69632,82087936,160,12664,0,0,10502,52607,4,0,156,4359651328,20865912832,2300784640,36403752960,0,0,69632,82087936,10502,52631,16.013,3.253,75.980,4.754,0
34.620,2.906,62.433,0.042,0,0,196608,80,5486,0,0,8858,34778,11,0,97,4453568512,20798201856,2300788736,36376440832,0,0,0,196608,8859,34802,34.663,2.909,62.386,0.042,0
44.869,2.784,52.306,0.042,0,0,1933312,80,2084,0,0,6654,18587,11,0,38,4651593728,20597628928,2300792832,36376477696,0,0,0,1933312,6653,18545,44.869,2.784,52.306,0.042,0
16.031,1.988,81.897,0.083,0,0,258048,18402,23594,0,0,4033,9121,0,0,23,4675768320,20571672576,2300801024,36376506368,0,0,0,258048,4033,9115,16.033,1.983,81.901,0.083,0
1.709,1.209,97.082,0,0,0,0,12009,14773,0,0,1761,4427,2,0,62,4697890816,20548751360,2300801024,36376567808,0,0,0,0,1761,4428,1.671,1.211,97.118,0,0
4.504,0.792,94.704,0,0,0,0,635,1209,0,0,1260,2555,1,0,5,4742668288,20502396928,2300801024,36376588288,0,0,0,0,1260,2554,4.498,0.791,94.711,0,0
6.022,2.118,91.487,0.374,0,0,200704,131137,132846,0,0,2936,8948,3,0,7,4786601984,20457816064,2300801024,36376596480,0,0,0,200704,2936,8948,6.061,2.117,91.449,0.374,0
4.191,2.033,93.776,0,0,0,40960,29479,30303,0,0,4665,8851,1,0,72,4574257152,20643356672,2300801024,36403957760,0,0,0,40960,4665,8851,4.149,2.033,93.817,0,0
0.209,1.209,98.582,0,0,0,0,84,713,0,0,1042,1471,0,0,7,4574056448,20643725312,2300801024,36403961856,0,0,0,0,1042,1471,0.209,1.210,98.582,0,0
0.125,0.668,99.207,0,0,0,0,64,316,0,0,798,1108,1,0,7,4574216192,20643565568,2300801024,36403961856,0,0,0,0,798,1108,0.125,0.667,99.208,0,0
0.208,0.625,99.166,0,0,0,0,0,377,0,0,762,1204,0,0,2,4573196288,20644556800,2300801024,36403965952,0,0,0,0,762,1204,0.209,0.626,99.166,0,0
0.541,1.164,98.295,0,0,0,0,0,322,0,0,889,1394,0,0,7,4573523968,20644253696,2300801024,36403965952,0,0,0,0,891,1397,0.541,1.164,98.295,0,0
0.167,1.208,98.625,0,0,0,307200,0,1372,0,0,871,1283,0,0,7,4573540352,20644237312,2300801024,36403965952,0,0,0,307200,869,1280,0.167,1.208,98.625,0,0
0.333,1.333,98.334,0,0,0,0,0,392,0,0,1036,1402,0,0,7,4573659136,20644098048,2300801024,36403970048,0,0,0,0,1037,1402,0.333,1.332,98.335,0,0
0.292,0.542,99.167,0,0,0,0,0,1127,0,0,804,1411,1,0,7,4574408704,20643348480,2300801024,36403970048,0,0,0,0,804,1411,0.292,0.542,99.166,0,0
0.208,1.000,98.792,0,0,0,0,0,754,0,0,748,997,3,0,2,4574126080,20643602432,2300801024,36403982336,0,0,0,0,749,1007,0.208,0.999,98.793,0,0
0.250,1.168,98.582,0,0,0,0,0,699,0,0,1005,1427,0,0,7,4574035968,20643692544,2300801024,36403982336,0,0,0,0,1003,1417,0.250,1.167,98.583,0,0
0.709,1.377,97.914,0,0,0,69632,0,504,0,0,2511,4504,0,0,29,4569452544,20648271872,2300801024,36403986432,0,0,0,69632,2513,4514,0.710,1.377,97.913,0,0
5.182,2.902,90.672,1.244,0,16384,32821248,18446744073709453312,18446744073709402112,0,0,9760,18680,1,0,128,3961565184,21262536704,2300805120,36403798016,0,0,16384,32821248,9760,18672,5.189,2.906,90.660,1.245,0
4.617,2.246,92.596,0.541,0,0,5525504,18446744073709457408,18446744073709463552,0,0,11105,19759,0,0,112,3850539008,21595033600,2300809216,36190310400,0,0,0,5525504,11106,19761,4.610,2.243,92.608,0.540,0
4.125,2.625,93.208,0.042,0,0,462848,160,229,0,0,7263,12730,1,0,252,3853578240,21591801856,2300809216,36190244864,0,0,0,462848,7261,12726,4.132,2.629,93.197,0.042,0
5.846,3.841,87.933,2.380,0,0,36052992,333,562,0,0,10106,24173,3,2,232,3924471808,21520580608,2300821504,36190420992,0,0,0,36057088,10116,24198,5.846,3.841,87.933,2.380,0
13.241,5.764,80.075,0.919,0,16384,30048256,0,1755,0,0,17418,43292,8,1,521,4095533056,21316202496,2300825600,36220346368,0,0,16384,30732288,17410,43361,13.303,5.796,79.983,0.917,0
14.226,2.787,80.740,2.246,0,7700480,74645504,240,11719,0,0,7726,26929,9,1,99,4230717440,21106946048,2300833792,36292481024,0,0,7700480,73957376,7733,26857,14.173,2.751,80.825,2.251,0
24.379,3.022,70.447,2.152,0,0,72695808,80,6562,0,0,11270,33037,11,2,162,4337553408,20887019520,2300854272,36403367936,0,0,0,73416704,11264,33168,24.379,3.022,70.447,2.152,0
33.860,4.493,59.193,2.454,0,0,46727168,160,6206,0,0,8924,35524,4,0,140,4495802368,20753063936,2300866560,36376723456,0,0,0,46006272,8921,35371,33.818,4.487,59.244,2.451,0
37.401,2.624,59.975,0,0,0,0,80,3597,0,0,5939,17192,14,0,37,4667727872,20578832384,2300866560,36376776704,0,0,0,0,5952,17239,37.432,2.626,59.942,0,0
16.541,2.005,81.412,0.042,0,0,299008,31016,35355,0,0,4402,10955,1,0,62,4717932544,20526452736,2300866560,36376862720,0,0,0,299008,4388,10908,16.534,2.004,81.420,0.042,0
4.988,1.455,93.558,0,0,0,110592,6714,8648,0,0,1704,3600,2,0,7,4744097792,20498812928,2300866560,36376870912,0,0,0,110592,1705,3621,4.988,1.455,93.558,0,0
5.023,1.577,93.358,0.042,0,0,143360,66389,67168,0,0,4302,10133,0,0,54,4575907840,20639690752,2300866560,36404080640,0,0,0,143360,4301,10112,5.023,1.577,93.358,0.042,0
0.582,1.122,98.297,0,0,0,0,0,1471,0,0,1447,1450,0,0,12,4574851072,20640501760,2300866560,36404232192,0,0,0,0,1448,1450,0.581,1.120,98.299,0,0
0.208,1.374,98.418,0,0,0,0,207,948,0,0,1014,1524,0,0,7,4575272960,20640112640,2300866560,36404232192,0,0,0,0,1014,1524,0.208,1.374,98.418,0,0
0.167,1.168,98.666,0,0,0,0,0,754,0,0,879,1205,0,0,7,4575326208,20639928320,2300866560,36404363264,0,0,0,0,879,1205,0.167,1.168,98.666,0,0
0.208,0.875,98.916,0,0,0,0,0,504,0,0,647,1301,1,0,7,4575436800,20639793152,2300866560,36404363264,0,0,0,0,646,1301,0.209,0.877,98.914,0,0
0.167,0.501,99.291,0.042,0,0,294912,0,574,0,0,713,1312,0,0,2,4575854592,20639375360,2300866560,36404363264,0,0,0,294912,714,1312,0.167,0.500,99.292,0.042,0
0.333,1.041,98.626,0,0,0,0,0,504,0,0,842,1097,0,0,7,4576841728,20638388224,2300866560,36404363264,0,0,0,0,843,1099,0.333,1.041,98.626,0,0
0.250,1.168,98.582,0,0,0,0,0,1624,0,0,890,1420,0,0,7,4575502336,20639731712,2300866560,36404367360,0,0,0,0,889,1418,0.250,1.168,98.582,0,0
0.209,1.209,98.582,0,0,0,0,0,322,0,0,956,1381,0,0,7,4575821824,20639395840,2300866560,36404367360,0,0,0,0,958,1384,0.209,1.209,98.582,0,0
0.457,0.623,98.919,0,0,0,0,0,1267,0,0,776,1158,1,0,7,4575801344,20639424512,2300866560,36404367360,0,0,0,0,773,1155,0.458,0.624,98.918,0,0
0.292,0.792,98.917,0,0,0,49152,0,502,0,0,852,1493,1,0,3,4575428608,20639805440,2300866560,36404367360,0,0,0,49152,853,1493,0.291,0.791,98.918,0,0
4.417,2.625,91.917,1.042,0,16384,31395840,18446744073709506560,18446744073709488128,0,0,9348,15205,1,0,119,4529123328,20692254720,2300866560,36404170752,0,0,16384,31395840,9347,15205,4.419,2.626,91.913,1.042,0
4.261,2.799,92.439,0.501,0,0,4481024,18446744073709494272,18446744073709484032,0,0,9803,18479,0,0,119,3945091072,21281136640,2300866560,36404084736,0,0,0,4481024,9803,18479,4.264,2.801,92.433,0.502,0
0.418,1.378,98.120,0.084,0,0,1347584,0,84,0,0,1857,2726,0,0,5,3942658048,21284798464,2300866560,36404056064,0,0,0,1347584,1857,2726,0.417,1.377,98.123,0.083,0
1.708,1.125,97.001,0.167,0,0,1851392,18446744073709549568,18446744073709541376,0,0,4569,8121,2,3,49,3853168640,21427134464,2300866560,36352126976,0,0,0,1851392,4588,8172,1.706,1.165,96.921,0.208,0
4.371,3.340,92.124,0.165,0,0,626688,48,18446744073709545472,0,0,8015,12730,1,0,260,3849850880,21594464256,2300866560,36190650368,0,0,0,626688,7996,12679,4.378,3.304,92.193,0.124,0
5.158,3.369,88.644,2.829,0,0,35102720,240,559,0,0,8591,19066,1,1,174,3891445760,21552513024,2300882944,36190883840,0,0,0,35106816,8600,19088,5.193,3.365,88.617,2.825,0
7.954,5.385,84.466,2.196,0,0,73211904,0,1305,0,0,17442,37666,1,1,451,4032552960,21337030656,2300887040,36262338560,0,0,0,73207808,17433,37644,7.922,5.392,84.488,2.198,0
8.611,3.131,87.433,0.824,0,7716864,34459648,160,6445,0,0,9080,18133,6,0,208,4102250496,21235286016,2300895232,36293181440,0,0,7716864,34459648,9087,18143,8.615,3.133,87.428,0.824,0
17.625,2.813,75.672,3.889,0,0,93609984,80,12643,0,0,10078,36862,0,2,160,4242685952,20986638336,2300903424,36398530560,0,0,0,94330880,10072,36852,17.589,2.849,75.681,3.881,0
14.732,3.371,80.191,1.706,0,0,23261184,160,6078,0,0,6502,19669,2,0,109,4374372352,20874309632,2300907520,36377165824,0,0,0,22540288,6501,19669,14.762,3.336,80.192,1.710,0
21.452,2.337,76.210,0,0,0,0,80,3857,0,0,4839,20102,14,0,49,4523134976,20722921472,2300907520,36377178112,0,0,0,0,4843,20125,21.607,2.373,76.020,0,0
32.226,2.367,65.365,0.042,0,0,217088,13382,15780,0,0,6082,25471,13,0,33,4600631296,20644106240,2300907520,36377219072,0,0,0,217088,6078,25476,32.112,2.332,65.514,0.042,0
41.397,2.286,56.318,0,0,0,0,12630,17184,0,0,6464,20150,5,0,61,4757577728,20485828608,2300907520,36377329664,0,0,0,0,6464,20122,41.379,2.285,56.336,0,0
6.240,0.416,93.344,0,0,0,217088,25840,27019,0,0,1694,4070,3,0,2,4778303488,20463808512,2300907520,36377337856,0,0,0,217088,1694,4072,6.271,0.415,93.314,0,0
4.194,2.076,93.688,0.042,0,0,114688,47327,48729,0,0,4351,9168,0,0,65,4608503808,20606124032,2300907520,36404703232,0,0,0,114688,4351,9166,4.155,2.077,93.727,0.042,0
0.459,1.209,98.332,0,0,0,0,0,629,0,0,1511,1878,1,0,17,4607152128,20607795200,2300907520,36404699136,0,0,0,0,1511,1878,0.500,1.250,98.250,0,0
0.250,1.334,98.416,0,0,0,0,0,754,0,0,958,1550,0,0,7,4606935040,20608258048,2300907520,36404699136,0,0,0,0,958,1550,0.209,1.293,98.498,0,0
0.250,0.917,98.833,0,0,0,0,0,629,0,0,762,1324,1,0,7,4582248448,20632944640,2300907520,36404699136,0,0,0,0,762,1324,0.250,0.918,98.831,0,0
0.167,0.459,99.375,0,0,0,0,0,504,0,0,737,1070,0,0,2,4582666240,20632522752,2300907520,36404703232,0,0,0,0,737,1070,0.166,0.458,99.376,0,0
