"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_1_thread.csv",,,,"Date:","13 May 2019 19:54:00 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
5.270,1.992,92.697,0.041,0,0,94208,39996,41720,0,0,4312,8534,0,0,62,4652986368,16057749504,2311921664,40717438976,0,0,0,94208,4312,8526,5.270,1.992,92.697,0.041,0
0.125,1.417,98.458,0,0,0,0,0,754,0,0,723,737,0,0,7,4652900352,16057888768,2311921664,40717438976,0,0,0,0,723,737,0.125,1.417,98.458,0,0
0.333,1.499,98.167,0,0,0,0,0,629,0,0,1523,1397,0,0,17,4650033152,16061214720,2311921664,40717434880,0,0,0,0,1525,1400,0.333,1.499,98.167,0,0
0.209,0.667,99.124,0,0,0,0,0,377,0,0,624,714,2,0,7,4649734144,16061743104,2311921664,40717434880,0,0,0,0,622,711,0.209,0.710,99.082,0,0
0.167,0.583,99.250,0,0,0,0,0,252,0,0,590,668,0,0,2,4648693760,16062791680,2311921664,40717434880,0,0,0,0,590,668,0.166,0.541,99.293,0,0
0.208,1.208,98.542,0.042,0,0,303104,0,672,0,0,742,826,0,0,7,4649287680,16062197760,2311921664,40717434880,0,0,0,303104,742,826,0.208,1.209,98.541,0.042,0
0.167,1.127,98.706,0,0,0,0,0,1022,0,0,780,867,0,0,7,4648329216,16063139840,2311921664,40717434880,0,0,0,0,780,867,0.167,1.168,98.666,0,0
0.083,1.167,98.749,0,0,0,0,0,322,0,0,717,714,0,0,7,4648386560,16063090688,2311921664,40717434880,0,0,0,0,717,714,0.083,1.126,98.790,0,0
0.167,0.501,99.332,0,0,0,12288,0,1197,0,0,628,776,2,0,7,4649132032,16062300160,2311921664,40717438976,0,0,0,12288,628,776,0.167,0.543,99.290,0,0
0.167,0.959,98.875,0,0,0,0,0,824,0,0,695,782,0,0,2,4648341504,16063062016,2311921664,40717451264,0,0,0,0,695,782,0.167,0.916,98.917,0,0
0.583,1.291,98.084,0.042,0,0,53248,0,629,0,0,2129,3679,1,0,29,4646109184,16065302528,2311921664,40717451264,0,0,0,53248,2147,3714,0.583,1.291,98.084,0.042,0
5.261,3.024,90.389,1.326,0,16384,32518144,18446744073709459456,18446744073709410304,0,0,10017,18901,3,0,125,4045778944,16672641024,2311942144,40717074432,0,0,16384,32518144,10053,18881,5.268,3.028,90.377,1.327,0
2.263,2.557,94.761,0.419,0,0,3883008,18446744073709481984,18446744073709502464,0,0,8158,13760,1,0,78,4013187072,16710430720,2311946240,40716840960,0,0,0,3883008,8104,13745,2.260,2.553,94.768,0.419,0
0.167,0.209,99.624,0,0,0,0,80,164,0,0,563,1456,1,0,5,4013490176,16710123520,2311946240,40716845056,0,0,0,0,563,1456,0.167,0.250,99.583,0,0
1.125,2.084,96.749,0.042,0,0,147456,18446744073709549568,18446744073709541376,0,0,3565,6808,0,0,39,3923210240,16800890880,2311946240,40716599296,0,0,0,147456,3565,6808,1.127,2.045,96.786,0.042,0
3.504,2.879,93.242,0.375,0,0,2428928,48,18446744073709545472,0,0,8294,14007,1,0,252,3908083712,17032716288,2311946240,40504242176,0,0,0,2428928,8294,14007,3.501,2.876,93.247,0.375,0
4.221,2.382,91.350,2.048,0,0,33181696,304,304,0,0,5735,12736,7,1,76,3925131264,17015447552,2311958528,40504573952,0,0,0,33181696,5737,12767,4.264,2.425,91.263,2.048,0
10.432,6.608,81.089,1.870,0,16384,26193920,0,2094,0,0,20358,49840,5,1,615,4107485184,16805892096,2311958528,40528953344,0,0,16384,26882048,20372,49860,10.432,6.608,81.089,1.870,0
17.438,2.670,78.682,1.210,0,9093120,33869824,160,7802,0,0,10082,40119,5,1,101,4175257600,16622002176,2311962624,40640401408,0,0,9093120,33181696,10067,40101,17.419,2.632,78.739,1.211,0
16.066,4.389,71.843,7.702,0,0,157962240,746,10908,0,0,10236,42483,5,1,78,4338257920,16383684608,2311974912,40714420224,0,0,0,157962240,10259,42472,16.136,4.386,71.783,7.695,0
28.270,3.560,67.260,0.911,0,0,6094848,0,5987,0,0,12141,40317,12,0,244,4437467136,16307269632,2311983104,40690069504,0,0,0,6094848,12120,40305,28.306,3.595,67.190,0.909,0
37.338,3.181,59.481,0,0,0,929792,160,3083,0,0,7187,35848,12,0,39,4626964480,16114880512,2311983104,40690675712,0,0,0,929792,7185,35840,37.395,3.141,59.464,0,0
44.500,2.258,52.949,0.293,0,0,2396160,80,4369,0,0,7564,20880,7,0,35,4787634176,15953379328,2311983104,40690139136,0,0,0,2396160,7563,20878,44.435,2.301,52.971,0.293,0
7.542,1.292,91.125,0.042,0,0,176128,31209,33363,0,0,4037,11231,1,0,58,4838735872,15899611136,2311983104,40690274304,0,0,0,176128,4037,11231,7.420,1.292,91.246,0.042,0
6.885,1.783,91.290,0.041,0,0,114688,53248,53900,0,0,3492,11638,1,0,8,4871700480,15865458688,2311983104,40690274304,0,0,0,114688,3492,11638,6.888,1.743,91.328,0.041,0
5.839,2.484,91.636,0.041,0,0,212992,171849,173104,0,0,5373,14432,1,0,55,4663246848,16064004096,2311983104,40700166144,0,0,0,212992,5373,14432,5.875,2.524,91.560,0.041,0
2.778,1.824,95.398,0,0,0,0,207,948,0,0,2963,7261,0,0,17,4679495680,16030277632,2311983104,40717643776,0,0,0,0,2964,7269,2.735,1.782,95.483,0,0
0.873,0.790,98.337,0,0,0,0,0,629,0,0,1539,3843,1,0,7,4679872512,16029900800,2311983104,40717643776,0,0,0,0,1538,3835,0.873,0.831,98.296,0,0
0.501,0.960,98.539,0,0,0,0,0,629,0,0,1490,3119,0,0,2,4642201600,16067579904,2311983104,40717643776,0,0,0,0,1490,3119,0.501,0.919,98.580,0,0
0.789,1.661,97.550,0,0,0,0,0,504,0,0,1759,3570,0,0,7,4642398208,16067235840,2311983104,40717774848,0,0,0,0,1762,3575,0.789,1.661,97.550,0,0
1.205,1.455,97.298,0.042,0,0,274432,0,574,0,0,2129,4653,0,0,7,4642455552,16067174400,2311983104,40717778944,0,0,0,274432,2128,4660,1.246,1.495,97.218,0.042,0
1.247,1.414,97.339,0,0,0,0,0,1442,0,0,1881,3785,0,0,7,4642750464,16066887680,2311983104,40717778944,0,0,0,0,1881,3777,1.207,1.373,97.420,0,0
2.523,0.620,96.857,0,0,0,0,0,392,0,0,3265,10366,1,0,7,4643491840,16066138112,2311983104,40717778944,0,0,0,0,3263,10362,2.523,0.620,96.857,0,0
1.295,1.087,97.618,0,0,0,12288,0,1127,0,0,2202,8054,0,0,2,4642824192,16066789376,2311983104,40717795328,0,0,0,12288,2202,8054,1.295,1.087,97.618,0,0
1.337,1.546,97.117,0,0,0,0,0,250,0,0,2653,8899,0,0,7,4643803136,16065818624,2311983104,40717795328,0,0,0,0,2653,8899,1.337,1.546,97.118,0,0
1.540,1.499,96.961,0,0,0,0,0,377,0,0,2430,6491,1,0,15,4640145408,16070033408,2311983104,40717791232,0,0,0,0,2431,6493,1.541,1.499,96.960,0,0
1.545,1.795,96.618,0.042,0,0,180224,18446744073709451264,18446744073709391872,0,0,4384,7332,0,0,53,4632047616,16078864384,2311983104,40717742080,0,0,0,180224,4383,7330,1.545,1.795,96.618,0.042,0
5.263,2.404,90.924,1.409,0,16384,34115584,18446744073709518848,18446744073709500416,0,0,10659,21127,1,1,137,4023603200,16695189504,2311991296,40717316096,0,0,16384,34119680,10662,21161,5.263,2.404,90.924,1.409,0
2.172,1.838,95.698,0.292,0,0,2580480,18446744073709434880,18446744073709477888,0,0,5799,8952,1,0,42,3940691968,16781291520,2311995392,40717185024,0,0,0,2576384,5796,8918,2.172,1.838,95.698,0.292,0
3.859,3.361,92.324,0.456,0,0,2584576,18446744073709549568,18446744073709535232,0,0,8786,16751,1,0,222,3908644864,17058095104,2312003584,40477503488,0,0,0,2584576,8786,16751,3.859,3.361,92.324,0.456,0
4.521,2.447,92.451,0.581,0,0,401408,160,160,0,0,6223,11411,4,0,160,3927699456,17011965952,2312007680,40504639488,0,0,0,401408,6223,11426,4.608,2.449,92.362,0.581,0
7.802,4.992,84.690,2.517,0,0,35028992,144,868,0,0,17743,36225,4,0,438,4113149952,16825356288,2312011776,40505020416,0,0,0,35028992,17757,36269,7.795,5.029,84.661,2.515,0
11.642,3.035,83.160,2.162,0,9011200,31129600,802,2088,0,0,10260,25115,5,0,236,4170043392,16735064064,2312019968,40535359488,0,0,9011200,31129600,10246,25082,11.647,2.995,83.195,2.163,0
10.004,3.721,79.620,6.656,0,98304,140787712,1254,11129,0,0,8273,32680,2,1,93,4180783104,16437866496,2312024064,40815120384,0,0,98304,141508608,8282,32759,9.926,3.722,79.653,6.700,0
17.211,3.641,75.548,3.600,0,0,49840128,80,10237,0,0,10415,28582,7,0,164,4348948480,16386101248,2312024064,40700276736,0,0,0,49119232,10406,28493,17.273,3.678,75.496,3.554,0
31.315,3.069,65.491,0.124,0,0,0,838,3885,0,0,6735,24611,4,1,80,4564295680,16177954816,2312024064,40691003392,0,0,0,0,6736,24601,31.341,3.030,65.463,0.166,0
38.554,1.994,58.953,0.499,0,0,2719744,832,2756,0,0,6582,28918,13,0,47,4728426496,16012636160,2312032256,40690421760,0,0,0,2719744,6582,28914,38.519,1.997,59.027,0.458,0
38.254,2.037,59.501,0.208,0,0,667648,18521,23437,0,0,6504,15953,1,0,15,4778377216,15960735744,2312036352,40690524160,0,0,0,667648,6505,15953,38.174,2.033,59.585,0.207,0
0.459,1.251,98.291,0,0,0,0,1586,1467,0,0,1077,1490,0,0,21,4779610112,15959396352,2312036352,40690548736,0,0,0,0,1076,1490,0.459,1.251,98.290,0,0
1.833,1.625,96.542,0,0,0,0,13623,12558,0,0,1637,4424,1,0,51,4808392704,15930286080,2312036352,40690606080,0,0,0,0,1636,4422,1.836,1.627,96.537,0,0
4.710,1.542,93.747,0,0,0,12288,5870,7649,0,0,1572,2891,2,0,8,4836265984,15900561408,2312036352,40690606080,0,0,0,12288,1572,2891,4.748,1.541,93.711,0,0
6.240,0.874,92.804,0.083,0,0,176128,202090,201988,0,0,3138,9941,1,1,10,4895350784,15841701888,2312036352,40690614272,0,0,0,192512,3142,9973,6.195,0.873,92.848,0.083,0
3.326,1.913,94.761,0,0,0,110592,18226,18226,0,0,3914,7266,1,0,61,4648374272,16061558784,2312036352,40717983744,0,0,0,94208,3910,7236,3.326,1.913,94.761,0,0
0.125,1.084,98.791,0,0,0,0,0,377,0,0,749,765,0,0,7,4648906752,16061026304,2312036352,40717983744,0,0,0,0,749,763,0.125,1.125,98.749,0,0
0.167,1.209,98.624,0,0,0,0,0,252,0,0,776,821,0,0,7,4648882176,16061050880,2312036352,40717983744,0,0,0,0,776,821,0.167,1.168,98.666,0,0
0.125,0.959,98.916,0,0,0,0,1324,1624,0,0,600,742,1,0,7,4649476096,16060489728,2312036352,40717983744,0,0,0,0,600,742,0.125,0.960,98.914,0,0
0.083,0.250,99.666,0,0,0,0,0,392,0,0,551,584,1,0,2,4649594880,16060370944,2312036352,40717983744,0,0,0,0,551,585,0.083,0.291,99.625,0,0
0.167,1.251,98.583,0,0,0,290816,0,322,0,0,769,914,0,0,7,4650381312,16059592704,2312036352,40717983744,0,0,0,290816,769,913,0.167,1.209,98.624,0,0
0.250,1.334,98.416,0,0,0,0,0,1574,0,0,846,857,0,0,7,4650983424,16059015168,2312036352,40717983744,0,0,0,0,846,857,0.250,1.333,98.417,0,0
0.167,1.084,98.749,0,0,0,0,0,754,0,0,731,745,0,0,7,4650086400,16059883520,2312036352,40717987840,0,0,0,0,731,745,0.167,1.125,98.708,0,0
0.125,0.667,99.208,0,0,0,12288,0,504,0,0,538,687,1,0,7,4651675648,16058302464,2312036352,40717987840,0,0,0,12288,538,687,0.167,0.668,99.165,0,0
0.125,0.667,99.208,0,0,0,0,0,377,0,0,631,623,0,0,2,4651429888,16058548224,2312036352,40717987840,0,0,0,0,631,623,0.083,0.625,99.292,0,0
1.291,1.624,97.044,0.042,0,0,118784,18446744073709449216,18446744073709393920,0,0,3276,5590,0,0,47,4645146624,16065089536,2312036352,40717971456,0,0,0,118784,3278,5592,1.291,1.624,97.044,0.042,0
4.426,2.881,91.273,1.420,0,16384,34230272,18446744073709527040,18446744073709512704,0,0,9996,19419,1,1,117,4032495616,16685105152,2312036352,40717545472,0,0,16384,34230272,10002,19420,4.430,2.883,91.266,1.421,0
3.559,3.099,92.630,0.712,0,0,4288512,18446744073709424640,18446744073709455360,0,0,10119,18146,3,1,120,3922706432,16834097152,2312040448,40682950656,0,0,0,4288512,10114,18149,3.559,3.141,92.588,0.712,0
4.028,2.367,93.023,0.581,0,0,512000,48,18446744073709545472,0,0,7584,12850,2,0,237,3916824576,17022369792,2312040448,40505040896,0,0,0,512000,7581,12844,4.030,2.327,93.062,0.582,0
4.952,2.747,90.096,2.206,0,0,33923072,240,330,0,0,6427,15547,0,0,108,3938324480,17000632320,2312044544,40505188352,0,0,0,33923072,6427,15547,4.952,2.747,90.096,2.206,0
9.283,6.714,82.180,1.823,0,2310144,32350208,0,1719,0,0,18937,43868,2,1,603,4118892544,16785326080,2312048640,40535269376,0,0,2310144,32350208,18937,43873,9.321,6.711,82.146,1.823,0
16.232,3.147,78.261,2.360,0,6799360,72560640,304,9727,0,0,7723,27607,6,0,65,4270284800,16558903296,2312048640,40607436800,0,0,6799360,72560640,7723,27626,16.267,3.187,78.187,2.359,0
21.529,3.595,72.769,2.107,0,0,46100480,160,10019,0,0,11502,27293,3,2,193,4378476544,16339021824,2312048640,40715104256,0,0,0,46100480,11502,27269,21.496,3.555,72.799,2.150,0
28.792,3.458,64.958,2.792,0,0,74948608,0,5555,0,0,9096,48936,5,0,155,4525944832,16216571904,2312073216,40690626560,0,0,0,74948608,9097,48988,28.809,3.497,64.946,2.748,0
30.850,2.721,66.429,0,0,0,28672,160,3300,0,0,5716,18682,8,0,32,4679254016,16060313600,2312073216,40690782208,0,0,0,28672,5716,18644,30.892,2.679,66.429,0,0
38.458,2.500,58.875,0.167,0,0,790528,12036,16752,0,0,7100,19394,7,0,41,4784185344,15953584128,2312073216,40690892800,0,0,0,790528,7099,19393,38.417,2.500,58.917,0.167,0
6.072,1.735,92.193,0,0,0,0,19160,21119,0,0,2563,6794,1,0,30,4835459072,15899975680,2312073216,40690950144,0,0,0,0,2563,6781,5.989,1.735,92.276,0,0
6.203,1.499,92.256,0.042,0,0,180224,142810,143439,0,0,2747,9133,2,0,8,4881588224,15853600768,2312073216,40690950144,0,0,0,180224,2749,9145,6.211,1.501,92.247,0.042,0
4.379,1.251,94.370,0,0,0,131072,65702,67550,0,0,4805,10075,0,0,60,4659068928,16048689152,2312073216,40718315520,0,0,0,131072,4805,10066,4.371,1.249,94.380,0,0
0.250,1.376,98.374,0,0,0,0,207,948,0,0,1115,1837,0,0,7,4658896896,16048844800,2312073216,40718315520,0,0,0,0,1113,1834,0.250,1.377,98.373,0,0
0.459,1.293,98.249,0,0,0,0,0,504,0,0,1124,2046,0,0,15,4633354240,16074387456,2312073216,40718315520,0,0,0,0,1124,2046,0.459,1.293,98.249,0,0
0.667,1.292,98.042,0,0,172032,0,508,377,0,0,1442,2710,0,0,8,4635881472,16071622656,2312220672,40718348288,0,0,172032,0,1442,2710,0.667,1.292,98.042,0,0
0.250,0.501,99.249,0,0,0,0,0,252,0,0,796,1349,1,0,7,4636917760,16070586368,2312220672,40718348288,0,0,0,0,796,1349,0.250,0.542,99.208,0,0
0.333,0.833,98.792,0.042,0,0,311296,0,322,0,0,916,1861,0,0,2,4636536832,16070975488,2312220672,40718348288,0,0,0,311296,916,1861,0.333,0.792,98.833,0.042,0
0.375,1.167,98.458,0,0,0,0,0,1512,0,0,1035,1646,0,0,7,4636438528,16071069696,2312220672,40718352384,0,0,0,0,1035,1646,0.375,1.209,98.416,0,0
0.291,1.124,98.585,0,0,0,0,0,252,0,0,878,957,0,0,7,4636655616,16070852608,2312220672,40718352384,0,0,0,0,878,957,0.291,1.082,98.626,0,0
0.209,1.293,98.498,0,0,0,12288,0,1322,0,0,853,1046,0,0,7,4637265920,16070180864,2312220672,40718364672,0,0,0,12288,853,1046,0.209,1.293,98.498,0,0
0.125,0.334,99.541,0,0,0,0,0,754,0,0,601,772,2,0,7,4637933568,16069513216,2312220672,40718364672,0,0,0,0,601,772,0.125,0.334,99.541,0,0
0.708,1.167,98.125,0,0,0,57344,0,504,0,0,1811,2805,0,0,15,4631523328,16076632064,2312220672,40718372864,0,0,0,57344,1811,2805,0.708,1.166,98.126,0,0
5.102,2.903,90.253,1.742,0,16384,31285248,18446744073709430784,18446744073709365248,0,0,9385,19971,2,0,131,4580413440,16134737920,2312224768,40717946880,0,0,16384,31285248,9386,20025,5.145,2.905,90.207,1.743,0
3.752,2.709,93.206,0.333,0,0,4583424,18446744073709434880,18446744073709471744,0,0,8926,16194,3,0,86,4018372608,16700895232,2312228864,40717762560,0,0,0,4583424,8926,16166,3.704,2.788,93.175,0.333,0
0.709,1.584,97.624,0.083,0,0,1290240,0,84,0,0,1865,3609,1,0,16,3932884992,16787496960,2312228864,40717758464,0,0,0,1290240,1864,3583,0.710,1.503,97.704,0.084,0
3.381,2.588,93.781,0.250,0,0,2527232,18446744073709549568,18446744073709535232,0,0,9279,16984,3,0,221,3926007808,17039024128,2312228864,40478101504,0,0,0,2527232,9283,17000,3.424,2.630,93.695,0.251,0
5.307,2.363,92.247,0.083,0,0,3416064,253,253,0,0,6537,13373,1,2,162,3929653248,17007992832,2312228864,40505344000,0,0,0,3592192,6533,13357,5.263,2.321,92.333,0.083,0
8.840,5.739,83.661,1.760,0,0,32440320,80,1273,0,0,19159,43416,1,1,506,4060602368,16875614208,2312241152,40505708544,0,0,0,32264192,19162,43422,8.843,5.784,83.571,1.802,0
9.971,3.739,82.468,3.822,0,9011200,102490112,144,7954,0,0,9458,22504,8,0,194,4243214336,16585834496,2312241152,40607248384,0,0,9011200,102490112,9455,22498,10.050,3.738,82.434,3.779,0
21.874,3.714,73.999,0.413,0,98304,4624384,160,8627,0,0,11202,32963,5,0,195,4358942720,16423567360,2312241152,40651100160,0,0,98304,4624384,11203,32970,21.906,3.713,73.969,0.413,0
20,3.210,72.634,4.156,0,0,114040832,80,6908,0,0,8068,30985,5,0,105,4462247936,16279584768,2312241152,40691331072,0,0,0,114094080,8069,30984,20,3.210,72.634,4.156,0
28.868,2.655,68.022,0.456,0,0,3436544,160,4130,0,0,5891,22171,4,0,62,4603363328,16132689920,2312257536,40693997568,0,0,0,3383296,5889,22168,28.850,2.615,68.078,0.457,0
37.406,2.502,60.092,0,0,0,0,80,4219,0,0,5869,19626,10,0,15,4769349632,15965495296,2312257536,40694009856,0,0,0,0,5869,19640,37.458,2.500,60.042,0,0
34.461,2.256,63.074,0.209,0,0,917504,28455,30381,0,0,6731,20500,1,0,76,4847812608,15883542528,2312257536,40694312960,0,0,0,917504,6731,20484,34.308,2.257,63.226,0.209,0
5.904,1.622,92.432,0.042,0,0,81920,73870,75529,0,0,2595,7797,2,0,12,4884930560,15845634048,2312257536,40694333440,0,0,0,81920,2597,7816,5.912,1.624,92.423,0.042,0
7.616,1.325,91.060,0,0,0,196608,134642,135919,0,0,4320,11564,3,0,51,4677484544,16025251840,2312257536,40721698816,0,0,0,196608,4318,11544,7.606,1.323,91.071,0,0
3.835,1.501,94.664,0,0,0,0,0,879,0,0,1891,3112,1,0,11,4688125952,16014643200,2312257536,40721698816,0,0,0,0,1891,3112,3.840,1.503,94.658,0,0
3.371,1.665,94.965,0,0,0,0,0,629,0,0,2190,3469,1,0,16,4684951552,16018288640,2312257536,40721698816,0,0,0,0,2190,3469,3.371,1.665,94.965,0,0
2.833,1.208,95.958,0,0,0,0,0,629,0,0,1108,1747,0,0,7,4668411904,16035041280,2312257536,40721698816,0,0,0,0,1108,1747,2.829,1.206,95.965,0,0
3.168,1.000,95.832,0,0,0,0,0,504,0,0,1117,2214,1,0,7,4668104704,16035344384,2312257536,40721702912,0,0,0,0,1117,2214,3.173,1.002,95.825,0,0
2.877,0.542,96.580,0,0,0,278528,0,994,0,0,1055,2168,1,0,2,4668424192,16035024896,2312257536,40721702912,0,0,0,278528,1055,2168,2.877,0.542,96.580,0,0
4.290,1.416,94.294,0,0,0,589824,0,1134,0,0,1717,3190,0,0,19,4693000192,16010412032,2312261632,40721711104,0,0,0,589824,1717,3190,4.285,1.414,94.301,0,0
0.334,1.211,98.454,0,0,0,0,0,322,0,0,1056,1939,0,0,7,4692705280,16010706944,2312261632,40721711104,0,0,0,0,1057,1965,0.334,1.253,98.413,0,0
0.709,1.251,98.041,0,0,0,12288,4234,2562,0,0,1422,2459,0,0,10,4690997248,16012414976,2312261632,40721711104,0,0,0,12288,1421,2433,0.709,1.251,98.041,0,0
0.292,0.667,98.958,0.083,0,0,1425408,382,445,0,0,1257,1597,1,0,9,4691869696,16011481088,2312261632,40721723392,0,0,0,1425408,1257,1597,0.292,0.668,98.957,0.083,0
0.334,0.751,98.916,0,0,0,0,0,629,0,0,916,1995,0,0,2,4691701760,16011644928,2312261632,40721727488,0,0,0,0,917,1997,0.333,0.750,98.917,0,0
3.180,2.259,93.473,1.088,0,0,33132544,18446744073709457408,18446744073709404160,0,0,6810,14468,1,0,97,4683386880,16026116096,2312261632,40721678336,0,0,0,33132544,6809,14466,3.224,2.261,93.425,1.089,0
4.023,3.152,92.161,0.664,0,16384,4874240,18446744073709520896,18446744073709502464,0,0,10537,18594,8,0,115,4031705088,16682385408,2312261632,40721149952,0,0,16384,4874240,10686,18667,3.978,3.191,92.167,0.663,0
0.960,1.712,97.244,0.084,0,0,1204224,18446744073709443072,18446744073709481984,0,0,2535,5356,0,0,20,4024393728,16691650560,2312261632,40721117184,0,0,0,1204224,2386,5283,0.961,1.629,97.327,0.084,0
1.419,0.960,97.496,0.125,0,0,147456,18446744073709549568,18446744073709541376,0,0,3445,6668,1,0,44,3933753344,16782852096,2312261632,40721088512,0,0,0,147456,3445,6668,1.419,0.960,97.496,0.125,0
4.063,3.068,92.579,0.290,0,0,2568192,48,18446744073709545472,0,0,8054,15116,1,0,240,3920130048,17013878784,2312261632,40508567552,0,0,0,2568192,8056,15116,4.063,3.068,92.579,0.290,0
4.867,2.537,91.265,1.331,0,0,33669120,240,240,0,0,5722,13622,4,1,75,3938799616,16995012608,2312269824,40508735488,0,0,0,33669120,5720,13633,4.869,2.538,91.261,1.332,0
9.677,6.577,82.572,1.173,0,0,2899968,3211,2770,0,0,19535,48320,6,0,628,4073185280,16795156480,2312269824,40570859520,0,0,0,2899968,19567,48329,9.686,6.583,82.558,1.174,0
15.058,3.037,79.326,2.579,0,9011200,102109184,6635,168203,0,0,7476,30398,2,0,70,4266455040,16558411776,2312269824,40610705408,0,0,9011200,102109184,7444,30473,15.039,3.074,79.310,2.576,0
21.975,3.004,73.786,1.235,0,98304,32940032,962,12755,0,0,11825,29453,3,2,209,4402077696,16313012224,2312269824,40716181504,0,0,98304,32940032,11825,29362,22.016,3.004,73.745,1.235,0
28.946,4.581,62.349,4.123,0,0,87629824,1819,6734,0,0,9401,49587,7,2,144,4544630784,16192929792,2312269824,40694087680,0,0,0,87629824,9409,49600,29.017,4.580,62.281,4.122,0
34.204,3.275,62.355,0.166,0,0,753664,448,3385,0,0,6281,21904,12,0,48,4719271936,16015200256,2312269824,40694382592,0,0,0,753664,6276,21896,34.150,3.241,62.443,0.166,0
36.018,2.588,61.185,0.209,0,0,614400,918,4489,0,0,6433,14463,1,0,13,4793311232,15939518464,2312269824,40694444032,0,0,0,614400,6434,14485,35.958,2.583,61.250,0.208,0
5.985,1.455,92.560,0,0,0,172032,32022,33727,0,0,2632,7137,3,0,56,4827586560,15902830592,2312269824,40694554624,0,0,0,172032,2628,7106,5.985,1.496,92.519,0,0
5.882,1.001,93.075,0.042,0,0,147456,127808,126812,0,0,2380,7890,1,0,3,4872757248,15857217536,2312269824,40694554624,0,0,0,147456,2380,7890,5.927,0.960,93.072,0.042,0
4.530,2.203,93.225,0.042,0,0,163840,84040,84242,0,0,4633,9633,0,0,64,4656619520,16045985792,2312269824,40721915904,0,0,0,163840,4633,9633,4.485,2.201,93.272,0.042,0
0.167,1.251,98.583,0,0,0,0,757,1073,0,0,865,935,0,0,7,4657049600,16045555712,2312269824,40721915904,0,0,0,0,865,935,0.167,1.251,98.582,0,0
0.250,1.168,98.582,0,0,0,0,856,629,0,0,871,1078,0,0,7,4657635328,16044969984,2312269824,40721915904,0,0,0,0,871,1078,0.250,1.168,98.582,0,0
0.292,0.583,99.125,0,0,0,0,84,713,0,0,722,839,1,0,7,4658540544,16044007424,2312269824,40721924096,0,0,0,0,722,839,0.333,0.624,99.043,0,0
0.208,0.625,99.167,0,0,0,0,0,504,0,0,653,667,0,0,2,4657750016,16044797952,2312269824,40721924096,0,0,0,0,654,669,0.167,0.584,99.250,0,0
0.208,1.209,98.583,0,0,0,278528,0,574,0,0,746,858,0,0,7,4659085312,16043454464,2312269824,40721924096,0,0,0,278528,746,858,0.208,1.208,98.583,0,0
0.250,1.125,98.624,0,0,0,0,856,1554,0,0,748,810,0,0,7,4659003392,16043540480,2312269824,40721928192,0,0,0,0,748,810,0.250,1.126,98.624,0,0
0.083,1.167,98.749,0,0,0,0,468,392,0,0,733,734,0,0,7,4658929664,16043614208,2312269824,40721928192,0,0,0,0,733,734,0.083,1.167,98.749,0,0
0.125,0.500,99.374,0,0,0,12288,0,1142,0,0,588,784,1,0,7,4660006912,16042426368,2312269824,40721940480,0,0,0,12288,588,784,0.125,0.542,99.333,0,0
0.125,1.042,98.833,0,0,0,0,0,627,0,0,639,651,0,0,2,4659482624,16042950656,2312269824,40721940480,0,0,0,0,639,651,0.125,1.000,98.875,0,0
0.499,1.579,97.922,0,0,0,53248,0,377,0,0,1803,1547,0,0,25,4658405376,16044773376,2312269824,40721936384,0,0,0,53248,1803,1547,0.499,1.579,97.922,0,0
4.500,2.417,92.167,0.917,0,16384,32612352,18446744073709455360,18446744073709402112,0,0,9600,18245,0,1,118,4613160960,16096399360,2312273920,40721739776,0,0,16384,32616448,9599,18243,4.502,2.459,92.080,0.959,0
3.339,3.339,92.905,0.417,0,0,2871296,18446744073709410304,18446744073709432832,0,0,9730,17608,1,0,114,4023947264,16690712576,2312278016,40721453056,0,0,0,2867200,9730,17608,3.338,3.296,92.991,0.375,0
0.167,0.250,99.458,0.125,0,0,1236992,0,168,0,0,840,1457,0,0,0,4023398400,16691720192,2312278016,40721453056,0,0,0,1236992,840,1457,0.167,0.250,99.458,0.125,0
1.835,2.127,95.705,0.334,0,0,2027520,18446744073709549568,18446744073709541376,0,0,4887,8284,1,0,49,3929968640,16999837696,2312278016,40509726720,0,0,0,2027520,4887,8286,1.878,2.129,95.659,0.334,0
4.431,2.940,92.588,0.041,0,0,458752,48,18446744073709545472,0,0,7863,12262,1,0,260,3928727552,17004515328,2312282112,40508899328,0,0,0,458752,7863,12260,4.386,2.938,92.635,0.041,0
5.412,3.705,88.718,2.165,0,0,34885632,304,394,0,0,9056,19209,5,0,184,3989229568,16943341568,2312294400,40509083648,0,0,0,34885632,9057,19213,5.535,3.745,88.556,2.164,0
7.960,5.781,83.955,2.304,0,3555328,32124928,0,2246,0,0,18653,43054,3,2,590,4065755136,16834437120,2312302592,40538832896,0,0,3588096,32124928,18653,43057,7.844,5.789,84.060,2.307,0
18.483,3.067,74.264,4.186,0,5554176,76005376,240,9520,0,0,11060,40549,4,0,178,4293926912,16528924672,2312306688,40611504128,0,0,5521408,76005376,11059,40550,18.558,3.024,74.234,4.184,0
