"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_12_thread.csv",,,,"Date:","13 May 2019 18:07:15 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
9.988,2.238,87.775,0,0,0,294912,203527,205780,0,0,3858,7589,2,0,25,5600735232,16868483072,2286325760,39128576000,0,0,0,294912,3857,7585,9.979,2.236,87.785,0,0
9.979,1.913,88.067,0.042,0,0,245760,293058,294052,0,0,3857,8962,1,0,16,5645606912,16823427072,2286325760,39128580096,0,0,0,245760,3857,8962,9.992,1.915,88.052,0.042,0
10.087,1.860,88.012,0.041,0,0,262144,640721,642367,0,0,3851,9768,1,1,18,5683601408,16784723968,2286325760,39128952832,0,0,0,262144,3853,9780,10.070,1.857,88.031,0.041,0
7.294,1.368,91.131,0.207,0,0,729088,653510,655481,0,0,3452,9472,2,0,15,5749440512,16718569472,2286329856,39129047040,0,0,0,729088,3451,9461,7.306,1.370,91.117,0.208,0
5.713,1.251,92.994,0.042,0,0,393216,707793,708744,0,0,3319,8733,5,0,11,5798502400,16668749824,2286333952,39129391104,0,0,0,393216,3319,8746,5.706,1.249,93.003,0.042,0
4.962,1.209,93.828,0,0,0,0,0,1324,0,0,2042,2677,1,0,9,5788434432,16678817792,2286333952,39129391104,0,0,0,0,2043,2666,4.962,1.209,93.828,0,0
4.807,1.823,93.245,0.124,0,0,671744,1057400,1058279,0,0,4555,7297,1,0,14,5824114688,16642772992,2286346240,39129636864,0,0,0,671744,4553,7308,4.805,1.823,93.248,0.124,0
4.172,1.627,94.034,0.167,0,0,1114112,609393,610399,0,0,2581,5143,0,0,14,5827584000,16639643648,2286354432,39129206784,0,0,0,1114112,2581,5132,4.174,1.628,94.032,0.167,0
4.532,1.040,94.262,0.166,0,0,1323008,957146,958027,0,0,3276,9447,1,1,18,5833560064,16634355712,2286358528,39128432640,0,0,0,1323008,3276,9444,4.532,1.040,94.262,0.166,0
5.724,2.115,91.871,0.290,0,0,892928,408260,331510,0,0,6303,15239,1,1,58,5830123520,16638382080,2286362624,39128477696,0,0,0,892928,6304,15250,5.724,2.115,91.871,0.290,0
6.750,3.875,86.625,2.750,0,0,38158336,217937,201875,0,0,12261,28119,4,0,147,5178613760,17297334272,2286374912,39128117248,0,0,0,38158336,12265,28195,6.750,3.875,86.625,2.750,0
5.040,2.957,91.420,0.583,0,16384,3698688,327450,391997,0,0,8433,17562,2,0,65,4643778560,17835216896,2286374912,39128092672,0,0,16384,3698688,8449,17475,5.046,2.961,91.410,0.584,0
2.664,1.665,95.670,0,0,0,16384,0,588,0,0,3266,6098,1,0,55,4628262912,17823141888,2286374912,39155462144,0,0,0,16384,3245,6098,2.661,1.663,95.676,0,0
2.981,2.141,93.787,1.092,0,0,30711808,18446744073709547520,18446744073709531136,0,0,7764,15108,4,0,166,4531781632,18166308864,2286374912,38914576384,0,0,0,30711808,7767,15136,2.984,2.144,93.779,1.093,0
4.823,2.245,92.848,0.083,0,0,401408,378,598,0,0,6518,13404,1,0,184,4540731392,18130358272,2286374912,38941859840,0,0,0,401408,6516,13386,4.815,2.242,92.860,0.083,0
8.351,6.772,82.094,2.784,0,0,36593664,80,1799,0,0,17503,40659,3,1,448,4667854848,18001829888,2286374912,38942371840,0,0,0,36593664,17503,40651,8.365,6.783,82.064,2.788,0
11.015,4.084,81.394,3.507,0,8257536,74571776,0,2612,0,0,10698,22167,3,2,252,4804161536,17723531264,2286379008,39077629952,0,0,8257536,74571776,10698,22179,11.015,4.084,81.394,3.507,0
13.600,3.922,77.222,5.257,0,540672,111640576,320,12075,0,0,8728,31203,2,3,93,4828528640,17628348416,2286383104,39147827200,0,0,540672,111640576,8727,31189,13.595,3.920,77.189,5.296,0
19.428,2.568,75.766,2.237,0,0,35381248,160,7288,0,0,12141,34915,6,0,247,5025714176,17449480192,2286403584,39128240128,0,0,0,35381248,12141,34915,19.444,2.570,75.788,2.197,0
33.014,2.626,64.318,0.042,0,0,524288,80,6477,0,0,6564,27331,4,0,56,5178232832,17295110144,2286403584,39128260608,0,0,0,524288,6564,27371,33,2.625,64.333,0.042,0
43.187,2.890,53.840,0.083,0,0,1810432,0,2708,0,0,7268,24069,14,0,41,5377118208,17094045696,2286411776,39128317952,0,0,0,1810432,7269,24053,43.187,2.890,53.840,0.083,0
26.080,2.159,71.262,0.498,0,0,749568,30191,36507,0,0,6001,15810,2,0,64,5418508288,17050124288,2286428160,39128465408,0,0,0,749568,6001,15788,26.036,2.156,71.310,0.498,0
6.844,2.074,91.000,0.083,0,0,245760,18446744073704882176,18446744073704960000,0,0,5292,11057,3,0,61,5441765376,17025863680,2286428160,39128420352,0,0,0,245760,5291,11055,6.855,2.077,90.985,0.083,0
9.235,1.630,87.505,1.630,0,524288,9179136,18446744073706215424,18446744073705805824,0,0,11423,24520,1,1,117,4825718784,17648697344,2286448640,39130796032,0,0,524288,9179136,11427,24533,9.235,1.630,87.505,1.630,0
7.155,2.870,89.185,0.790,0,16384,4251648,18446744073708632064,18446744073708935168,0,0,8047,19991,1,0,58,4864294912,17613733888,2286452736,39130988544,0,0,16384,4251648,8043,19978,7.155,2.870,89.185,0.790,0
6.558,1.921,91.479,0.042,0,0,24576,208556,209394,0,0,3050,9034,2,0,7,4909875200,17568112640,2286452736,39131021312,0,0,0,24576,3050,9038,6.558,1.921,91.479,0.042,0
6.260,1.878,91.861,0,0,0,163840,214856,215653,0,0,3546,9834,3,0,25,4875591680,17602359296,2286452736,39131033600,0,0,0,163840,3546,9830,6.260,1.878,91.861,0,0
10.346,3.792,85.408,0.453,0,0,3346432,206726,187778,0,0,11293,26178,6,0,296,4921864192,17807568896,2286452736,38886543360,0,0,0,3346432,11457,26285,10.351,3.794,85.402,0.454,0
12.252,2.970,84.653,0.124,0,0,503808,195563,196067,0,0,9678,23994,3,0,279,4481581056,18210594816,2286452736,38923808768,0,0,0,503808,9514,23887,12.247,2.969,84.660,0.124,0
10.542,4.875,81.333,3.250,0,0,63938560,80,2493,0,0,12899,29961,5,0,312,4600430592,18073591808,2286465024,38941667328,0,0,0,63938560,12900,29966,10.542,4.875,81.333,3.250,0
18.851,4.286,75.780,1.082,0,0,72622080,0,2580,0,0,15333,40733,6,0,372,4674572288,17922936832,2286465024,39012950016,0,0,0,72622080,15332,40733,18.851,4.286,75.780,1.082,0
18.750,3.311,73.717,4.222,0,0,106188800,400,12425,0,0,6500,21173,7,0,33,4844720128,17538490368,2286473216,39223783424,0,0,0,106188800,6500,21172,18.758,3.313,73.706,4.224,0
23.191,3.845,67.011,5.953,0,8798208,36380672,80,8622,0,0,12744,38701,12,0,243,5118853120,17337720832,2286505984,39149916160,0,0,8798208,36380672,12744,38723,23.191,3.845,67.011,5.953,0
32.572,2.410,64.271,0.748,0,0,9302016,0,5495,0,0,9246,28313,10,1,114,5169582080,17308618752,2286514176,39126847488,0,0,0,9338880,9253,28303,32.558,2.409,64.286,0.748,0
41.978,2.909,55.071,0.042,0,0,282624,144,2017,0,0,6464,19359,11,1,30,5332807680,17143242752,2286514176,39127138304,0,0,0,278528,6457,19350,41.978,2.909,55.029,0.083,0
11.740,1.582,86.511,0.167,0,0,425984,80,6252,0,0,3831,5826,1,0,16,5341442048,17132851200,2286514176,39127216128,0,0,0,393216,3831,5819,11.721,1.579,86.575,0.125,0
6.297,1.906,91.798,0,0,0,188416,31331,33611,0,0,3372,7986,1,0,59,5398581248,17073283072,2286514176,39127277568,0,0,0,188416,3372,7986,6.297,1.906,91.798,0,0
6.364,0.915,92.679,0.042,0,0,118784,71653,72866,0,0,2725,7542,5,0,11,5420773376,17050411008,2286514176,39127285760,0,0,0,118784,2727,7552,6.370,0.916,92.673,0.042,0
1.167,1,95.417,2.417,0,0,4501504,0,2133,0,0,3713,5648,0,1,5,5424037888,17046663168,2286555136,39127605248,0,0,0,4526080,3713,5641,1.166,1.000,95.419,2.416,0
8.233,2.412,87.609,1.746,0,0,5963776,18446744073708984320,18446744073708916736,0,0,8204,14135,5,0,66,5448441856,17028014080,2286559232,39127867392,0,0,0,5988352,8205,14158,8.243,2.415,87.594,1.749,0
14.363,3.747,79.975,1.915,0,327680,8704000,515182,509183,0,0,13961,34626,2,0,160,4811935744,17667616768,2286575616,39127576576,0,0,327680,8654848,13959,34612,14.363,3.747,79.975,1.915,0
5.611,2.219,90.787,1.382,0,16384,3330048,15479,54509,0,0,6550,14636,2,0,31,4824895488,17655185408,2286583808,39128248320,0,0,16384,3330048,6549,14624,5.611,2.219,90.787,1.382,0
5.204,1.415,92.007,1.374,0,0,3407872,100829,96328,0,0,6760,16334,2,1,46,4753776640,17726103552,2286608384,39128764416,0,0,0,3862528,6854,16362,5.198,1.414,92.017,1.372,0
8.201,3.724,85.816,2.259,0,0,5984256,561064,556048,0,0,12914,27269,3,0,363,4762357760,17961791488,2286616576,38888890368,0,0,0,5529600,12820,27245,8.211,3.729,85.798,2.262,0
9.261,3.073,86.420,1.246,0,0,3117056,615839,616483,0,0,9904,22821,0,2,193,4812607488,17882980352,2286637056,38917046272,0,0,0,3448832,9953,22837,9.253,3.071,86.432,1.245,0
11.612,6.558,77.485,4.344,0,0,39067648,573287,574685,0,0,18872,47986,4,0,497,5000646656,17692696576,2286686208,38918205440,0,0,0,38735872,18823,47972,11.622,6.564,77.467,4.348,0
16.253,4.094,75.062,4.591,0,8798208,103841792,66530,70876,0,0,10973,39513,4,1,218,5099823104,17485819904,2286718976,39019900928,0,0,8798208,103841792,10973,39531,16.253,4.094,75.062,4.591,0
22.793,3.232,71.156,2.818,0,0,14966784,601327,615613,0,0,12494,37591,10,0,166,5275631616,17302405120,2286751744,39025786880,0,0,0,14966784,12495,37586,22.793,3.232,71.156,2.818,0
20.614,4.562,69.432,5.392,0,0,108093440,73409,78161,0,0,9749,42244,14,1,123,5384253440,17005899776,2286764032,39209672704,0,0,0,108093440,9773,42323,20.614,4.562,69.432,5.392,0
37.660,3.886,56.428,2.026,0,0,5722112,574525,579230,0,0,9239,36201,20,0,93,5534146560,16960159744,2286804992,39105499136,0,0,0,5722112,9215,36133,37.676,3.888,56.410,2.026,0
47.071,2.929,48.494,1.506,0,0,3915776,594062,596820,0,0,8055,26132,8,1,35,5737771008,16755478528,2286825472,39104438272,0,0,0,3940352,8056,26106,47.051,2.928,48.515,1.506,0
24.051,2.393,72.112,1.444,0,0,3407872,631783,636936,0,0,7622,21207,2,0,66,5813116928,16676286464,2286870528,39105355776,0,0,0,3383296,7620,21203,24.051,2.393,72.112,1.444,0
8.719,1.116,88.802,1.364,0,0,2539520,613572,615268,0,0,4688,13354,2,1,10,5861494784,16625438720,2286891008,39106093056,0,0,0,2539520,4688,13354,8.719,1.116,88.802,1.364,0
11.937,2.313,84.304,1.446,0,81920,2224128,383235,384266,0,0,5958,21901,1,2,16,5959127040,16527171584,2286940160,39106048000,0,0,81920,2224128,5960,21905,11.937,2.313,84.304,1.446,0
7.877,1.866,86.940,3.317,0,245760,5365760,597159,599040,0,0,5277,14327,2,1,11,6010327040,16474886144,2287026176,39106711552,0,0,245760,5365760,5275,14326,7.867,1.863,86.957,3.313,0
6.633,1.585,88.736,3.045,0,0,5812224,603811,604692,0,0,5712,12375,3,1,23,6028435456,16456241152,2287128576,39107641344,0,0,0,5812224,5712,12372,6.642,1.587,88.722,3.049,0
12.748,2.483,82.119,2.649,0,0,5197824,709018,709899,0,0,9022,30644,1,1,83,5762736128,16720019456,2287366144,39108771840,0,0,0,5197824,9023,30646,12.748,2.483,82.119,2.649,0
9.488,2.372,86.558,1.581,0,0,3346432,622462,622966,0,0,7964,36322,3,0,58,5813649408,16597774336,2287480832,39179026432,0,0,0,3346432,7963,36337,9.484,2.371,86.564,1.581,0
8.842,2.947,86.467,1.743,0,0,3047424,118522,119166,0,0,8486,35922,4,0,64,5860306944,16480825344,2287587328,39247204352,0,0,0,3047424,8497,35985,8.835,2.945,86.479,1.742,0
7.384,3.087,88.068,1.460,0,0,3174400,605192,607502,0,0,7219,40573,4,0,15,5859233792,16328675328,2287628288,39397572608,0,0,0,3174400,7214,40542,7.387,3.088,88.063,1.461,0
7.987,3.203,87.230,1.581,0,0,4284416,593006,593580,0,0,7637,42548,6,0,14,5858521088,16136454144,2287669248,39587749888,0,0,0,4284416,7632,42525,7.993,3.206,87.219,1.582,0
8.056,2.575,87.375,1.993,0,0,3883008,603954,604206,0,0,8398,35328,2,1,62,5878554624,15984754688,2287747072,39717244928,0,0,0,3883008,8397,35327,8.056,2.575,87.375,1.993,0
6.678,1.949,89.548,1.825,0,0,3964928,628370,630957,0,0,8510,25861,3,0,87,5844566016,15962316800,2287828992,39771635712,0,0,0,3964928,8511,25846,6.672,1.948,89.557,1.823,0
6.473,1.743,91.618,0.166,0,16384,1556480,1193387,1194588,0,0,4577,12117,4,0,22,5865807872,15939809280,2287849472,39772782592,0,0,16384,1556480,4581,12122,6.478,1.744,91.611,0.166,0
5.187,1.577,93.154,0.083,0,0,1982464,1185836,1186465,0,0,4207,11829,2,0,14,5869412352,15935492096,2287869952,39773323264,0,0,0,1982464,4202,11825,5.185,1.576,93.156,0.083,0
5.187,1.743,92.946,0.124,0,0,1875968,1684861,1685365,0,0,4034,11365,0,0,13,5856739328,15946743808,2287890432,39774588928,0,0,0,1875968,4034,11354,5.187,1.743,92.946,0.124,0
5.311,1.120,93.237,0.332,0,16384,1736704,1191571,1192704,0,0,3965,11300,1,1,14,5861232640,15941087232,2287919104,39775612928,0,0,16384,1736704,3969,11322,5.305,1.119,93.245,0.332,0
3.159,1.538,93.724,1.579,0,0,2752512,583411,583915,0,0,4326,10244,0,0,9,5865148416,15936495616,2287947776,39776047104,0,0,0,2752512,4323,10223,3.164,1.540,93.714,1.582,0
4.604,1.949,92.202,1.244,0,0,2732032,614956,615964,0,0,4350,10220,0,1,12,5878071296,15922794496,2288001024,39776702464,0,0,0,2732032,4350,10221,4.598,1.947,92.212,1.243,0
3.487,1.577,93.856,1.079,0,0,1937408,622529,623285,0,0,4291,10445,0,1,11,5880078336,15919730688,2288021504,39777554432,0,0,0,1978368,4290,10443,3.490,1.579,93.851,1.080,0
3.207,1.624,93.878,1.291,0,0,5648384,122455,122959,0,0,4321,9666,0,1,12,5875605504,15925854208,2288050176,39775748096,0,0,0,5627904,4323,9672,3.204,1.623,93.883,1.290,0
2.624,0.708,95.460,1.208,0,16384,2523136,610156,610408,0,0,3658,9853,2,0,11,5877272576,15923212288,2288078848,39776542720,0,0,16384,2502656,3656,9857,2.627,0.709,95.455,1.209,0
2.868,1.538,94.306,1.288,0,0,3022848,582819,583323,0,0,4195,9877,0,1,9,5879218176,15920930816,2288115712,39776743424,0,0,0,3026944,4196,9869,2.868,1.538,94.306,1.288,0
5.202,2.414,89.971,2.414,0,0,52719616,398686,334612,0,0,7199,14346,0,2,61,5875851264,15930617856,2288136192,39776956416,0,0,0,53501952,7200,14344,5.202,2.414,89.971,2.414,0
0.708,1.208,90.629,7.455,0,0,257265664,0,140,0,0,2417,5691,0,2,9,5876625408,15929733120,2288144384,39777026048,0,0,0,256479232,2415,5691,0.708,1.207,90.591,7.494,0
2.833,1.625,87.417,8.125,0,0,164851712,20078,20743,0,0,5013,10683,3,1,55,5835223040,15970906112,2288148480,39777034240,0,0,0,164855808,5015,10702,2.835,1.626,87.453,8.087,0
6.823,2.302,89.117,1.758,0,16384,8327168,570425,560056,0,0,11944,25576,1,2,104,5197066240,16612077568,2288185344,39777259520,0,0,16384,8323072,11951,25574,6.820,2.301,89.079,1.799,0
6.825,2.663,88.556,1.956,0,0,5185536,393095,425252,0,0,9353,18642,0,1,74,5109882880,16701968384,2288226304,39777214464,0,0,0,5189632,9348,18631,6.816,2.660,88.612,1.912,0
5.682,3.526,88.262,2.530,0,0,6144000,606770,599880,0,0,9570,20956,1,0,216,5092581376,17174274048,2288271360,39327526912,0,0,0,6139904,9567,20953,5.689,3.530,88.248,2.533,0
7.683,2.974,87.567,1.776,0,0,3317760,591912,591912,0,0,10020,19906,1,1,242,5111291904,17127366656,2288279552,39355625472,0,0,0,3317760,10021,19913,7.676,2.972,87.577,1.775,0
5.939,3.322,84.551,6.188,0,0,40235008,115664,115754,0,0,8305,22823,17,2,118,5120618496,17118265344,2288300032,39355363328,0,0,0,40267776,8335,22912,5.948,3.328,84.484,6.240,0
14.040,5.616,76.278,4.065,0,0,4644864,570544,572529,0,0,18674,52045,8,0,555,5248610304,16986509312,2288340992,39356379136,0,0,0,4612096,18643,51985,14.028,5.611,76.340,4.020,0
20.934,3.795,71.309,3.962,0,0,106418176,560814,567212,0,0,8560,31964,1,2,80,5452402688,16598343680,2288357376,39533801472,0,0,0,106418176,8559,31925,20.943,3.796,71.297,3.963,0
20.465,3.944,69.033,6.559,0,0,81477632,68621,81188,0,0,9587,36985,11,2,132,5588168704,16443494400,2288394240,39553531904,0,0,0,82198528,9593,37317,20.465,3.944,69.033,6.559,0
28.116,4.029,61.351,6.504,0,8798208,34557952,553890,558351,0,0,11670,43821,4,2,191,5756563456,16261660672,2288402432,39565152256,0,0,8798208,33841152,11667,43511,28.116,4.029,61.351,6.504,0
36.189,3.218,58.420,2.173,0,0,8802304,122618,124593,0,0,10373,33419,12,0,88,5856354304,16181624832,2288418816,39543996416,0,0,0,8798208,10376,33428,36.189,3.218,58.420,2.173,0
40.360,2.300,55.583,1.757,0,0,3563520,588687,593431,0,0,8471,21426,2,0,33,5961834496,16073404416,2288488448,39543906304,0,0,0,3563520,8466,21399,40.360,2.300,55.583,1.757,0
7.794,2.073,88.308,1.824,0,0,3067904,632228,634983,0,0,5344,12730,3,1,55,6002278400,16030646272,2288533504,39544741888,0,0,0,3067904,5343,12741,7.794,2.073,88.308,1.824,0
8.036,2.278,87.987,1.698,0,0,2744320,628396,629519,0,0,5863,14444,4,0,22,6049378304,15980699648,2288582656,39545495552,0,0,0,2744320,5863,14444,8.036,2.278,87.987,1.698,0
12.557,1.658,83.796,1.989,0,0,3256320,697965,699204,0,0,5762,15456,2,1,15,6084435968,15944949760,2288648192,39545720832,0,0,0,3260416,5762,15441,12.557,1.658,83.796,1.989,0
4.283,0.873,90.603,4.241,0,0,6828032,594882,596331,0,0,4571,10230,4,1,10,6082891776,15944949760,2288689152,39546839040,0,0,0,6828032,4573,10235,4.281,0.873,90.565,4.281,0
11.079,1.606,85.173,2.142,0,524288,4800512,1264680,1266009,0,0,5620,16442,3,0,13,6081966080,15943659520,2288762880,39548743680,0,0,524288,4796416,5619,16450,11.084,1.607,85.208,2.101,0
13.281,2.276,83.037,1.407,0,0,25448448,1318883,1319387,0,0,5756,22639,3,0,16,6149246976,15851712512,2288791552,39572824064,0,0,0,25448448,5755,22643,13.264,2.273,83.058,1.405,0
12.998,2.326,83.846,0.831,0,0,3178496,1841104,1841733,0,0,5920,21145,0,1,19,6187376640,15812087808,2288812032,39573966848,0,0,0,3182592,5925,21142,13.009,2.328,83.791,0.873,0
8.496,2.362,88.272,0.870,0,0,4018176,1305774,1307698,0,0,8039,22622,6,0,83,5708656640,16290185216,2288852992,39574233088,0,0,0,4014080,8068,22635,8.496,2.362,88.313,0.829,0
8.178,1.785,89.705,0.332,0,0,1851392,176009,177785,0,0,7195,36438,3,0,58,5736026112,16192163840,2289098752,39642468352,0,0,0,1851392,7161,36444,8.178,1.785,89.705,0.332,0
7.663,2.666,88.880,0.791,0,0,1912832,159503,160077,0,0,7937,35513,5,0,65,5763248128,16092327936,2289156096,39713189888,0,0,0,1912832,7939,35527,7.660,2.664,88.884,0.791,0
8.672,3.071,87.718,0.539,0,0,675840,186694,188283,0,0,6110,38946,2,0,10,5802512384,15915515904,2289176576,39848030208,0,0,0,675840,6110,38937,8.669,3.069,87.723,0.539,0
8.858,3.394,87.127,0.621,0,0,1241088,160719,161850,0,0,6263,39521,2,0,10,5831680000,15691558912,2289205248,40039395328,0,0,0,1241088,6264,39518,8.858,3.394,87.127,0.621,0
11.559,3.250,84.492,0.699,0,0,1339392,195758,196275,0,0,7857,40105,2,2,31,5830586368,15533854720,2289229824,40196665344,0,0,0,1368064,7859,40086,11.573,3.254,84.473,0.700,0
6.603,1.797,90.305,1.295,0,4222976,4403200,139289,140045,0,0,8996,33711,1,0,94,5878546432,15434878976,2289643520,40245727232,0,0,4222976,4374528,8993,33729,6.603,1.797,90.305,1.295,0
6.769,2.409,89.452,1.370,0,0,3796992,209984,210865,0,0,5999,19592,1,0,41,5856522240,15413366784,2289922048,40287436800,0,0,0,3796992,6002,19571,6.761,2.406,89.465,1.369,0
4.315,1.660,93.237,0.788,0,0,1024000,180264,181020,0,0,3825,9880,4,0,9,5860167680,15409770496,2289934336,40287391744,0,0,0,1024000,3821,9886,4.315,1.660,93.237,0.788,0
3.646,1.509,94.510,0.335,0,16384,598016,186849,187605,0,0,3514,9254,0,0,9,5861531648,15408259072,2289938432,40287481856,0,0,16384,598016,3516,9237,3.646,1.509,94.510,0.335,0
4,1.083,94.875,0.042,0,0,28672,210118,210874,0,0,2764,8536,2,0,9,5866184704,15403581440,2289938432,40287506432,0,0,0,28672,2762,8538,4.003,1.084,94.871,0.042,0
3.748,1.000,95.252,0,0,0,139264,216882,217134,0,0,2783,8739,0,0,4,5869993984,15399739392,2289938432,40287535104,0,0,0,139264,2782,8735,3.750,1,95.250,0,0
4.368,1.456,94.135,0.042,0,0,20480,211669,211921,0,0,2945,8932,1,0,9,5876953088,15392718848,2289938432,40287559680,0,0,0,20480,2945,8932,4.366,1.455,94.137,0.042,0
4.360,1.453,94.186,0,0,0,126976,224230,224482,0,0,3227,8795,1,0,9,5879779328,15389859840,2289942528,40287588352,0,0,0,126976,3228,8808,4.360,1.453,94.186,0,0
4.409,1.705,93.303,0.582,0,0,819200,173847,173847,0,0,3556,9509,0,1,9,5886427136,15383105536,2289950720,40287682560,0,0,0,839680,3559,9504,4.404,1.703,93.311,0.582,0
6.128,0.792,92.622,0.459,0,0,823296,179505,179925,0,0,3372,9407,3,0,18,5889638400,15379697664,2289958912,40287830016,0,0,0,802816,3368,9399,6.138,0.793,92.610,0.459,0
4.120,1.248,93.758,0.874,0,0,1114112,160632,160632,0,0,3172,8520,3,0,5,5894516736,15375298560,2289975296,40287281152,0,0,0,1114112,3176,8535,4.115,1.247,93.766,0.873,0
3.175,1.921,94.110,0.794,0,0,2789376,175616,176246,0,0,4107,10764,2,0,20,5907156992,15362613248,2289983488,40287232000,0,0,0,2789376,4103,10753,3.177,1.923,94.105,0.794,0
2.835,2.251,90.329,4.585,0,0,155230208,18446744073680203776,18446744073706041344,0,0,6087,9941,0,2,47,5889781760,15386533888,2289987584,40287416320,0,0,0,155230208,6087,9937,2.836,2.252,90.325,4.587,0
0.251,1.295,91.224,7.229,0,0,258048000,704,1719,0,0,2263,7456,0,2,9,5891276800,15385833472,2289987584,40287064064,0,0,0,258048000,2263,7456,0.251,1.295,91.186,7.268,0
4.415,1.333,88.630,5.623,0,0,108425216,18446744073709060096,720377,0,0,7377,17168,13,0,84,5176344576,16097439744,2289987584,40290168832,0,0,0,108425216,7382,17263,4.417,1.333,88.667,5.583,0
6.991,2.996,88.931,1.082,0,16384,5058560,18446744073706850304,18446744073679777792,0,0,10816,23946,1,0,82,5146009600,16135004160,2289995776,40290131968,0,0,16384,5058560,10811,23862,6.980,2.991,88.949,1.080,0
4.434,1.823,93.203,0.539,0,0,1077248,173404,173656,0,0,3135,9386,2,0,7,5148889088,16131977216,2290003968,40290254848,0,0,0,1077248,3135,9380,4.442,1.826,93.192,0.540,0
4.380,1.836,93.492,0.292,0,16384,606208,207689,208136,0,0,3238,9257,1,0,14,5078343680,16202342400,2290012160,40290394112,0,0,16384,606208,3238,9252,4.373,1.833,93.503,0.292,0
5.699,3.120,89.559,1.622,0,0,5242880,25570,18446744073709539328,0,0,10194,21775,3,0,213,5066846208,16727748608,2290032640,39784656896,0,0,0,5242880,10200,21792,5.708,3.125,89.542,1.625,0
7.527,2.357,89.826,0.289,0,0,589824,211553,212057,0,0,9225,20387,2,0,276,5065891840,16701259776,2290036736,39812194304,0,0,0,589824,9219,20374,7.514,2.353,89.843,0.289,0
8.539,3.349,84.638,3.474,0,0,36974592,158166,159089,0,0,10222,25049,1,4,154,5091155968,16675254272,2290065408,39812538368,0,0,0,36978688,10222,25045,8.553,3.354,84.612,3.480,0
15.484,6.135,76.336,2.045,0,0,4259840,147034,149079,0,0,19261,53615,6,0,596,5224648704,16538288128,2290098176,39812837376,0,0,0,4255744,19261,53655,15.491,6.138,76.326,2.046,0
20.033,3.360,70.510,6.097,0,0,177590272,245558,256835,0,0,7684,30978,4,1,35,5393735680,16187494400,2290098176,39989547008,0,0,0,177594368,7687,30979,20.008,3.355,70.505,6.131,0
21.914,4.060,68.724,5.302,0,8699904,36626432,221903,230273,0,0,11410,31694,10,0,170,5603254272,15946797056,2290126848,40020598784,0,0,8699904,36622336,11410,31668,21.932,4.063,68.740,5.265,0
33.194,3.086,63.511,0.209,0,98304,2547712,219305,223776,0,0,10854,44701,8,0,166,5694873600,15881277440,2290126848,39993335808,0,0,98304,2547712,10851,44688,33.194,3.086,63.511,0.209,0
40.456,3.610,55.311,0.622,0,0,6500352,185353,188211,0,0,7424,27324,9,0,36,5858705408,15708835840,2290130944,39998795776,0,0,0,6500352,7424,27331,40.456,3.610,55.311,0.622,0
37.521,3.192,58.914,0.373,0,0,2011136,99723,104512,0,0,10014,28815,3,0,116,5405876224,16158715904,2290143232,40000376832,0,0,0,2011136,10037,28892,37.505,3.191,58.931,0.373,0
9.842,3.032,86.836,0.291,0,0,1183744,31197,33053,0,0,7497,35298,1,1,110,5463207936,16025575424,2290159616,40072445952,0,0,0,1183744,7474,35212,9.842,3.032,86.836,0.291,0
10.509,2.069,87.381,0.041,0,0,331776,49199,51475,0,0,5789,35801,3,0,26,5519110144,15881760768,2290167808,40157073408,0,0,0,331776,5791,35840,10.513,2.070,87.376,0.041,0
8.881,3.098,86.906,1.115,0,0,2641920,61108,61318,0,0,5974,37937,2,1,6,5543964672,15684521984,2290229248,40326361088,0,0,0,2641920,5977,37940,8.862,3.092,86.933,1.113,0
6.920,2.793,88.037,2.251,0,0,5152768,0,574,0,0,5644,35374,3,1,9,5542957056,15492722688,2290294784,40516173824,0,0,0,5181440,5644,35379,6.922,2.794,87.990,2.294,0
12.526,2.843,83.807,0.824,0,2801664,2813952,157487,158116,0,0,7956,35548,5,0,68,5594124288,15330701312,2290315264,40625045504,0,0,2801664,2785280,7955,35532,12.541,2.847,83.828,0.784,0
11.998,2.607,84.154,1.241,0,0,3551232,107517,108146,0,0,8534,22924,4,0,107,5592891392,15292559360,2290348032,40663797760,0,0,0,3551232,8530,22904,11.998,2.607,84.154,1.241,0
4.455,0.958,94.047,0.541,0,0,1212416,173115,174039,0,0,3898,10960,1,0,12,5636395008,15249022976,2290352128,40663678976,0,0,0,1212416,3901,10974,4.449,0.956,94.054,0.541,0
4.350,1.823,93.372,0.456,0,0,1130496,175035,175609,0,0,3626,9931,5,0,9,5673308160,15211782144,2290376704,40663842816,0,0,0,1130496,3625,9944,4.353,1.824,93.367,0.456,0
4.717,1.489,93.256,0.538,0,0,1060864,174470,175814,0,0,3821,9608,0,1,9,5712150528,15172665344,2290388992,40663994368,0,0,0,1081344,3823,9581,4.750,1.487,93.226,0.537,0
3.875,1.833,93.833,0.458,0,0,1069056,173763,174015,0,0,3750,10968,1,1,10,5751406592,15133114368,2290401280,40664162304,0,0,0,1048576,3746,10957,3.837,1.835,93.828,0.500,0
