"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_8_thread.csv",,,,"Date:","13 May 2019 18:30:03 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
1.925,1.674,96.151,0.251,0,16384,2592768,18446744073709314048,18446744073709330432,0,0,6364,11064,0,0,57,3941924864,19082358784,2304266240,38531969024,0,0,16384,2592768,6364,11064,1.922,1.630,96.197,0.251,0
0.167,1.084,98.749,0,0,0,0,80,164,0,0,712,1015,0,0,5,3941457920,19082825728,2304266240,38531969024,0,0,0,0,713,1017,0.125,1.085,98.790,0,0
0.125,1.209,98.666,0,0,0,0,0,84,0,0,661,1322,0,0,5,3941322752,19082944512,2304266240,38531969024,0,0,0,0,660,1320,0.125,1.209,98.666,0,0
0.209,1.293,98.499,0,0,0,0,0,0,0,0,750,1307,0,0,5,3940757504,19083517952,2304266240,38531969024,0,0,0,0,750,1307,0.250,1.292,98.458,0,0
2.850,2.557,94.384,0.210,0,0,2609152,18446744073709543424,18446744073709529088,0,0,7505,14365,2,0,177,3854544896,19417362432,2304274432,38290726912,0,0,0,2609152,7511,14423,2.810,2.601,94.379,0.210,0
4.853,1.742,93.364,0.041,0,0,405504,240,240,0,0,6025,12811,6,0,172,3853623296,19390619648,2304278528,38318120960,0,0,0,405504,6019,12779,4.932,1.741,93.286,0.041,0
7.376,4.987,84.828,2.808,0,0,36032512,0,957,0,0,16143,35638,5,0,399,4007395328,19235831808,2304294912,38318456832,0,0,0,36032512,16159,35681,7.299,5.034,84.857,2.810,0
10.371,4.290,81.591,3.748,0,5619712,102760448,80,9354,0,0,11635,29131,7,0,279,4193357824,18942611456,2304307200,38419369984,0,0,5668864,102760448,11623,29080,10.454,4.248,81.549,3.748,0
21.678,3.696,74.003,0.623,0,3178496,4616192,240,5885,0,0,12203,34248,17,0,211,4276232192,18856534016,2304315392,38420713472,0,0,3129344,4616192,12199,34366,21.766,3.690,73.922,0.622,0
18.566,3.523,73.726,4.186,0,0,114880512,80,8336,0,0,8968,34899,5,0,147,4391342080,18655989760,2304323584,38504632320,0,0,0,114880512,8968,34765,18.431,3.528,73.848,4.193,0
30.379,2.473,66.735,0.412,0,0,1282048,160,2859,0,0,5573,22891,11,0,57,4523687936,18520440832,2304327680,38504632320,0,0,0,1282048,5573,22902,30.449,2.472,66.667,0.412,0
39.793,2.567,57.640,0,0,0,12288,0,4523,0,0,5884,18705,9,0,21,4702179328,18340331520,2304327680,38504677376,0,0,0,12288,5884,18692,39.818,2.525,57.657,0,0
25.637,2.255,71.816,0.292,0,0,856064,30262,33248,0,0,5565,14775,2,0,62,4759306240,18280681472,2304327680,38504816640,0,0,0,856064,5565,14777,25.511,2.255,71.942,0.292,0
6.146,1.453,92.400,0,0,0,81920,71692,72541,0,0,2257,6360,2,0,8,4799225856,18239688704,2304327680,38504824832,0,0,0,81920,2257,6360,6.112,1.455,92.432,0,0
5.789,1.083,92.795,0.333,0,0,774144,134919,136320,0,0,3449,9896,3,1,15,4835106816,18203353088,2304352256,38504910848,0,0,0,794624,3453,9908,5.782,1.123,92.762,0.333,0
0.251,0.836,96.657,2.257,0,0,5197824,207,893,0,0,2598,5102,0,1,2,4834549760,18203750400,2304413696,38505037824,0,0,0,5210112,2601,5098,0.293,0.794,96.657,2.257,0
5.890,1.576,91.871,0.664,0,524288,1970176,129106,129985,0,0,3171,7608,2,0,9,4864888832,18172567552,2304434176,38505697280,0,0,524288,1937408,3164,7598,5.895,1.619,91.822,0.664,0
8.638,1.910,88.995,0.457,0,0,540672,168270,168774,0,0,3533,10989,2,0,7,4888600576,18148528128,2304454656,38505791488,0,0,0,540672,3533,10989,8.638,1.869,89.037,0.457,0
5.750,1.750,92.500,0,0,0,147456,1056,1685,0,0,4346,6635,1,0,59,4614508544,18394783744,2304454656,38533160960,0,0,0,147456,4347,6637,5.750,1.750,92.500,0,0
2.751,0.417,96.832,0,0,0,0,0,420,0,0,938,1291,2,0,7,4615589888,18393702400,2304454656,38533160960,0,0,0,0,938,1291,2.712,0.417,96.871,0,0
3.454,0.832,95.714,0,0,0,0,0,1204,0,0,1467,1590,1,0,2,4616126464,18393165824,2304454656,38533160960,0,0,0,0,1466,1588,3.490,0.831,95.679,0,0
3.122,1.249,95.629,0,0,0,0,0,644,0,0,1311,1655,0,0,7,4616880128,18392395776,2304454656,38533160960,0,0,0,0,1311,1655,3.121,1.248,95.630,0,0
2.377,1.084,96.539,0,0,0,0,0,1072,0,0,1281,1609,0,0,7,4622344192,18386927616,2304454656,38533165056,0,0,0,0,1283,1612,2.378,1.085,96.537,0,0
0.333,1.250,98.375,0.042,0,0,319488,0,447,0,0,1432,1608,0,0,7,4622974976,18386292736,2304454656,38533181440,0,0,0,319488,1430,1605,0.333,1.249,98.376,0.042,0
0.250,0.500,99.250,0,0,0,0,0,879,0,0,840,1337,3,0,7,4624031744,18385235968,2304454656,38533181440,0,0,0,0,840,1337,0.209,0.501,99.290,0,0
0.500,1.125,98.375,0,0,0,0,0,252,0,0,1748,2049,0,0,11,4619931648,18389782528,2304454656,38533181440,0,0,0,0,1749,2051,0.541,1.123,98.337,0,0
0.500,1.166,98.292,0.042,0,0,434176,0,377,0,0,1434,1864,0,0,7,4619247616,18391220224,2304454656,38532788224,0,0,0,434176,1433,1862,0.459,1.167,98.333,0.042,0
0.208,1.167,98.624,0,0,0,0,0,504,0,0,939,1441,0,0,7,4619288576,18391179264,2304454656,38532788224,0,0,0,0,939,1441,0.208,1.167,98.625,0,0
0.792,1.417,97.749,0.042,0,0,40960,289844,251328,0,0,3323,4963,10,1,36,4617105408,18393362432,2304454656,38532759552,0,0,0,61440,3370,5161,0.834,1.501,97.623,0.042,0
5.048,1.794,91.740,1.418,0,0,34885632,18446744073708972032,18446744073708963840,0,0,10709,19828,0,0,125,3958820864,19059191808,2304466944,38532333568,0,0,0,34865152,10662,19630,5.006,1.710,91.865,1.418,0
2.215,2.424,95.027,0.334,0,16384,2826240,18446744073709314048,18446744073709330432,0,0,7241,11604,0,0,63,3942666240,19079819264,2304475136,38532210688,0,0,16384,2826240,7241,11604,2.215,2.424,95.027,0.334,0
0.209,1.168,98.623,0,0,0,0,80,80,0,0,733,1245,0,0,5,3942191104,19080294400,2304475136,38532210688,0,0,0,0,733,1245,0.250,1.168,98.582,0,0
0.209,1.334,98.457,0,0,0,0,0,84,0,0,888,1325,0,0,5,3941916672,19080708096,2304475136,38532182016,0,0,0,0,888,1325,0.208,1.334,98.458,0,0
3.412,2.164,94.007,0.416,0,0,2637824,18446744073709543424,18446744073709529088,0,0,6743,12603,2,0,134,3851608064,19417300992,2304479232,38291656704,0,0,0,2637824,6753,12621,3.378,2.168,94.037,0.417,0
4.592,2.607,92.718,0.083,0,0,409600,253,253,0,0,7176,13386,2,1,233,3854405632,19388403712,2304479232,38318317568,0,0,0,409600,7167,13392,4.630,2.646,92.642,0.083,0
5.634,3.631,88.356,2.379,0,0,35545088,144,403,0,0,10836,22431,14,0,219,3929579520,19312205824,2304495616,38318780416,0,0,0,35545088,10893,22527,5.674,3.713,88.235,2.378,0
8.716,5.463,83.111,2.711,0,4325376,78913536,0,2385,0,0,16926,43504,6,2,479,4053569536,19082170368,2304503808,38418194432,0,0,4325376,78913536,16869,43405,8.681,5.384,83.222,2.713,0
19.308,3.211,75.730,1.751,0,4472832,28676096,240,10724,0,0,9915,34073,5,0,141,4222046208,18910453760,2304507904,38420533248,0,0,4472832,28676096,9915,34054,19.308,3.169,75.771,1.751,0
19.610,3.068,73.798,3.524,0,0,112664576,160,8162,0,0,9287,45001,5,0,143,4343148544,18629324800,2304516096,38576771072,0,0,0,112664576,9286,45026,19.602,3.108,73.767,3.523,0
29.110,3.395,66.998,0.497,0,0,3411968,80,4968,0,0,6862,28430,5,0,97,4500619264,18543874048,2304532480,38504837120,0,0,0,3411968,6862,28404,29.122,3.355,67.026,0.497,0
39.335,2.827,57.838,0,0,0,12288,0,3095,0,0,6054,21237,8,0,22,4686438400,18356297728,2304532480,38504882176,0,0,0,12288,6054,21236,39.369,2.865,57.766,0,0
32.050,2.484,65.217,0.248,0,0,757760,31196,35912,0,0,6601,14850,1,0,62,4731486208,18309087232,2304532480,38504980480,0,0,0,757760,6601,14852,32.007,2.446,65.299,0.249,0
4.714,1.502,93.742,0.042,0,0,102400,15641,17143,0,0,1906,4150,2,0,8,4762685440,18276159488,2304532480,38505029632,0,0,0,102400,1906,4157,4.714,1.502,93.742,0.042,0
5.586,0.959,93.414,0.042,0,0,98304,173343,174247,0,0,2558,9125,2,0,7,4812865536,18225827840,2304532480,38505041920,0,0,0,98304,2558,9116,5.546,0.959,93.453,0.042,0
4.214,1.252,94.368,0.167,0,524288,528384,186526,187778,0,0,2705,8050,3,0,4,4855341056,18182856704,2304536576,38505312256,0,0,524288,528384,2705,8072,4.248,1.249,94.336,0.167,0
5.204,1.915,92.881,0,0,0,147456,93193,93947,0,0,4618,10178,1,0,66,4588089344,18423427072,2304536576,38532521984,0,0,0,147456,4618,10156,5.208,1.917,92.875,0,0
0.872,1.370,97.757,0,0,0,0,0,504,0,0,1854,2989,0,0,13,4581969920,18429210624,2304536576,38532808704,0,0,0,0,1854,2989,0.830,1.370,97.800,0,0
0.458,1.165,98.377,0,0,0,0,0,629,0,0,991,1653,0,0,7,4581728256,18429448192,2304536576,38532812800,0,0,0,0,992,1655,0.499,1.206,98.295,0,0
0.167,0.250,99.583,0,0,0,0,0,504,0,0,806,1215,1,0,7,4581552128,18429624320,2304536576,38532812800,0,0,0,0,805,1213,0.167,0.250,99.583,0,0
0.458,1.207,98.335,0,0,0,0,0,504,0,0,1310,1631,0,0,2,4581408768,18429767680,2304536576,38532812800,0,0,0,0,1310,1631,0.416,1.165,98.419,0,0
0.250,1.292,98.458,0,0,0,274432,0,1764,0,0,1109,1492,1,0,7,4581781504,18429390848,2304540672,38532816896,0,0,0,274432,1111,1495,0.250,1.293,98.457,0,0
0.209,1.128,98.663,0,0,0,0,0,392,0,0,1115,1681,0,0,7,4581740544,18429407232,2304540672,38532816896,0,0,0,0,1113,1678,0.250,1.127,98.623,0,0
0.499,0.874,98.627,0,0,0,12288,0,1252,0,0,1085,1611,1,0,7,4581998592,18429145088,2304540672,38532829184,0,0,0,12288,1085,1611,0.458,0.874,98.668,0,0
0.167,0.375,99.458,0,0,0,0,0,754,0,0,894,1292,1,0,2,4582387712,18428755968,2304540672,38532829184,0,0,0,0,894,1293,0.208,0.375,99.417,0,0
0.167,1.293,98.499,0.042,0,0,458752,0,0,0,0,1215,1845,0,0,7,4582678528,18428866560,2304540672,38532435968,0,0,0,458752,1215,1844,0.167,1.293,98.499,0.042,0
0.250,1.251,98.499,0,0,0,0,0,377,0,0,1113,1560,0,0,7,4582383616,18429140992,2304540672,38532440064,0,0,0,0,1113,1560,0.250,1.251,98.499,0,0
3.639,2.091,93.266,1.004,0,0,31494144,18446744073709318144,18446744073709279232,0,0,8544,16396,1,0,110,4537655296,18480353280,2304540672,38532083712,0,0,0,31494144,8545,16398,3.598,2.092,93.305,1.004,0
3.634,3.049,92.774,0.543,0,16384,4800512,18446744073709293568,18446744073709301760,0,0,10223,19372,1,0,111,3947716608,19073863680,2304548864,38531870720,0,0,16384,4800512,10222,19370,3.637,3.094,92.726,0.543,0
2.051,1.758,95.689,0.502,0,0,3612672,18446744073709543424,18446744073709529088,0,0,6225,10673,4,0,47,3852775424,19389014016,2304548864,38318944256,0,0,0,3616768,6244,10781,2.129,1.754,95.616,0.501,0
4.494,2.955,92.426,0.125,0,0,1556480,0,69,0,0,7426,12558,0,0,263,3857776640,19384356864,2304548864,38318661632,0,0,0,1552384,7417,12468,4.456,2.915,92.503,0.125,0
6.803,4.299,86.269,2.629,0,0,35627008,240,813,0,0,12144,29404,11,2,293,3935645696,19305521152,2304552960,38319108096,0,0,0,35631104,12154,29555,6.848,4.384,86.096,2.672,0
9.884,5.316,81.229,3.571,0,2670592,103038976,0,2171,0,0,15504,37020,4,1,445,4172873728,18960539648,2304569344,38420353024,0,0,2719744,103034880,15488,36862,9.888,5.276,81.305,3.531,0
20.075,2.743,76.226,0.956,0,6127616,4890624,320,7528,0,0,10033,30168,11,0,143,4245790720,18885189632,2304577536,38421237760,0,0,6078464,4890624,10039,30215,20.116,2.743,76.185,0.956,0
19.386,3.155,73.973,3.487,0,0,112672768,80,14031,0,0,9794,37054,6,0,145,4372697088,18630430720,2304581632,38544912384,0,0,0,112672768,9784,36996,19.344,3.155,74.014,3.487,0
30.859,3.962,64.595,0.584,0,0,3514368,160,6026,0,0,6986,26675,4,0,126,4497502208,18545045504,2304593920,38505177088,0,0,0,3514368,6986,26675,30.872,3.922,64.622,0.584,0
40.625,2.583,56.792,0,0,0,12288,80,2768,0,0,6038,19408,12,0,20,4706201600,18335010816,2304593920,38505218048,0,0,0,12288,6038,19432,40.641,2.662,56.697,0,0
33.195,2.457,64.015,0.333,0,0,757760,30116,34185,0,0,6466,15056,1,0,62,4729495552,18309181440,2304593920,38505336832,0,0,0,757760,6466,15032,33.097,2.376,64.193,0.333,0
5.463,0.959,93.536,0.042,0,0,114688,37589,39613,0,0,1911,5395,3,0,8,4761399296,18275872768,2304593920,38505365504,0,0,0,114688,1911,5395,5.465,0.960,93.534,0.042,0
5.792,1.125,93.042,0.042,0,0,90112,153700,154479,0,0,2792,9410,1,0,3,4827000832,18210091008,2304593920,38505390080,0,0,0,90112,2793,9412,5.757,1.126,93.075,0.042,0
4.257,1.711,93.865,0.167,0,524288,536576,185279,186725,0,0,3261,8425,0,0,15,4871122944,18165633024,2304593920,38505648128,0,0,524288,536576,3260,8423,4.297,1.710,93.826,0.167,0
4.979,2.116,92.863,0.041,0,0,135168,92143,92759,0,0,4544,9334,1,0,54,4601823232,18406989824,2304593920,38533017600,0,0,0,135168,4544,9334,4.977,2.115,92.866,0.041,0
0.583,1.208,98.209,0,0,0,0,0,629,0,0,1646,2505,0,0,15,4602077184,18406731776,2304593920,38533021696,0,0,0,0,1646,2505,0.541,1.207,98.251,0,0
0.250,0.417,99.332,0,0,0,0,0,504,0,0,785,1417,1,0,7,4602122240,18406682624,2304593920,38533025792,0,0,0,0,785,1417,0.250,0.417,99.333,0,0
0.209,0.876,98.915,0,0,0,0,0,504,0,0,1037,1394,0,0,2,4602159104,18406645760,2304593920,38533025792,0,0,0,0,1037,1394,0.250,0.876,98.874,0,0
0.292,1.125,98.584,0,0,0,0,0,644,0,0,1232,1586,0,0,7,4602396672,18406408192,2304593920,38533025792,0,0,0,0,1232,1586,0.250,1.125,98.625,0,0
0.167,1.377,98.415,0.042,0,0,303104,0,1554,0,0,1288,1709,0,0,7,4602687488,18406096896,2304593920,38533029888,0,0,0,303104,1288,1709,0.167,1.377,98.415,0.042,0
0.250,1.209,98.541,0,0,0,0,0,462,0,0,1014,1532,0,0,7,4603318272,18405462016,2304593920,38533029888,0,0,0,0,1016,1535,0.292,1.210,98.498,0,0
0.292,0.167,99.542,0,0,0,12288,0,1377,0,0,831,1493,6,0,6,4603645952,18405134336,2304593920,38533029888,0,0,0,12288,829,1503,0.291,0.167,99.542,0,0
0.167,1.252,98.582,0,0,0,0,0,377,0,0,1159,1681,0,0,3,4602802176,18405908480,2304593920,38533042176,0,0,0,0,1159,1668,0.167,1.251,98.582,0,0
0.292,1.253,98.413,0.042,0,0,462848,0,377,0,0,1887,2139,0,0,17,4600487936,18409299968,2304598016,38532644864,0,0,0,462848,1889,2142,0.292,1.253,98.413,0.042,0
0.292,1.168,98.540,0,0,0,0,0,252,0,0,1003,1604,0,0,7,4600459264,18409320448,2304598016,38532644864,0,0,0,0,1001,1601,0.250,1.169,98.581,0,0
3.480,2.264,93.082,1.174,0,0,33124352,18446744073709320192,18446744073709279232,0,0,8416,15770,2,0,101,4384661504,18631999488,2304606208,38532345856,0,0,0,33124352,8416,15770,3.523,2.307,92.995,1.174,0
3.790,2.374,93.336,0.500,0,16384,4325376,18446744073709293568,18446744073709299712,0,0,10421,19729,0,0,119,3946614784,19074822144,2304606208,38532259840,0,0,16384,4325376,10421,19729,3.747,2.331,93.422,0.500,0
1.919,2.128,95.620,0.334,0,0,2134016,18446744073709543424,18446744073709535232,0,0,4919,8666,1,0,50,3852427264,19365437440,2304606208,38338781184,0,0,0,2134016,4919,8666,1.961,2.169,95.536,0.334,0
4.864,3.421,91.632,0.082,0,0,516096,48,18446744073709545472,0,0,8218,12860,1,0,252,3852595200,19388514304,2304606208,38319079424,0,0,0,516096,8218,12860,4.862,3.379,91.677,0.082,0
4.841,2.504,90.067,2.588,0,0,34725888,240,330,0,0,7334,16906,2,2,136,3865948160,19374620672,2304622592,38319210496,0,0,0,34729984,7334,16926,4.885,2.505,89.979,2.630,0
11.838,6.794,80.075,1.292,0,0,19525632,0,2050,0,0,19218,47979,4,2,610,4016914432,19149107200,2304638976,38389006336,0,0,0,19521536,19218,47974,11.802,6.797,80.108,1.293,0
14.861,2.408,77.958,4.774,0,8798208,88879104,240,7457,0,0,9224,24271,5,1,97,4194549760,18935463936,2304643072,38421553152,0,0,8798208,88879104,9224,24256,14.902,2.408,77.958,4.732,0
18.779,3.157,75.239,2.825,0,0,97742848,160,13120,0,0,9782,27827,2,3,164,4330414080,18690220032,2304643072,38526930944,0,0,0,97742848,9782,27860,18.703,3.159,75.270,2.868,0
28.984,4.046,65.194,1.775,0,0,18976768,80,5928,0,0,8191,36084,8,0,132,4489515008,18552496128,2304659456,38505799680,0,0,0,18976768,8192,36080,29.101,4.081,65.087,1.731,0
31.289,2.545,66.124,0.042,0,0,12288,80,2878,0,0,5907,20167,11,0,33,4648665088,18391523328,2304659456,38505623552,0,0,0,12288,5906,20138,31.331,2.503,66.124,0.042,0
39.250,1.750,58.708,0.292,0,0,811008,23486,28269,0,0,7174,18517,5,0,61,4738420736,18300112896,2304667648,38505754624,0,0,0,811008,7174,18550,39.158,1.793,58.757,0.292,0
4.762,0.961,94.277,0,0,0,0,8394,10558,0,0,1592,2599,1,0,3,4775792640,18260508672,2304667648,38505783296,0,0,0,0,1592,2568,4.716,0.918,94.366,0,0
7.724,1.744,90.532,0,0,0,204800,164814,165513,0,0,3196,10041,1,0,8,4824559616,18211725312,2304667648,38505783296,0,0,0,204800,3196,10039,7.699,1.748,90.553,0,0
7.031,1.282,90.074,1.613,0,0,2916352,33136,34790,0,0,3422,6899,1,1,8,4834725888,18201055232,2304696320,38506012672,0,0,0,2936832,3422,6899,7.031,1.282,90.074,1.613,0
4.859,1.578,90.573,2.990,0,180224,4141056,27221,28100,0,0,3861,6431,3,0,19,4838707200,18196938752,2304745472,38506414080,0,0,180224,4120576,3861,6431,4.892,1.575,90.547,2.985,0
8.181,0.997,90.656,0.166,0,344064,667648,170361,170865,0,0,2852,9060,2,1,10,4884979712,18150457344,2304745472,38506680320,0,0,344064,667648,2852,9060,8.191,0.998,90.644,0.166,0
6.912,2.070,90.770,0.248,0,0,499712,93949,94326,0,0,4528,10131,2,0,44,4612579328,18395041792,2304753664,38534131712,0,0,0,499712,4528,10131,6.951,2.069,90.732,0.248,0
3.418,1.209,95.373,0,0,0,0,0,672,0,0,1916,2839,1,0,15,4618006528,18389647360,2304753664,38534131712,0,0,0,0,1916,2839,3.333,1.208,95.458,0,0
3.249,1.166,95.585,0,0,0,0,0,252,0,0,1263,1466,1,0,7,4618072064,18389581824,2304753664,38534131712,0,0,0,0,1263,1466,3.247,1.166,95.587,0,0
0.250,1.377,98.373,0,0,0,0,218,1208,0,0,1294,1697,0,0,8,4619935744,18387689472,2304753664,38534135808,0,0,0,0,1294,1697,0.292,1.377,98.331,0,0
0.209,0.250,99.541,0,0,0,0,0,392,0,0,890,1503,1,0,7,4619747328,18387886080,2304753664,38534135808,0,0,0,0,892,1506,0.209,0.250,99.541,0,0
0.167,1.043,98.749,0.042,0,0,294912,0,1127,0,0,955,1367,0,0,2,4619526144,18388107264,2304753664,38534135808,0,0,0,294912,953,1364,0.167,1.042,98.749,0.042,0
0.333,1.251,98.416,0,0,0,12288,0,949,0,0,1140,1887,0,0,7,4619485184,18388135936,2304753664,38534148096,0,0,0,12288,1140,1887,0.292,1.252,98.456,0,0
0.167,1.252,98.582,0,0,0,0,0,504,0,0,1045,1679,0,0,7,4620447744,18387169280,2304753664,38534152192,0,0,0,0,1045,1679,0.209,1.251,98.540,0,0
0.209,1.084,98.707,0,0,0,462848,64,693,0,0,1057,1348,2,0,7,4621246464,18386362368,2304753664,38534152192,0,0,0,462848,1057,1367,0.167,1.086,98.747,0,0
0.209,0.125,99.666,0,0,0,0,0,252,0,0,893,1482,1,0,2,4620570624,18387046400,2304753664,38534152192,0,0,0,0,894,1468,0.208,0.125,99.667,0,0
0.209,1.210,98.540,0.042,0,0,0,0,252,0,0,1103,1705,0,0,7,4620165120,18387841024,2304753664,38533763072,0,0,0,0,1103,1701,0.209,1.210,98.540,0.042,0
3.752,2.001,93.456,0.792,0,0,31055872,18446744073709305856,18446744073709268992,0,0,8105,14156,1,1,96,4614856704,18399121408,2304757760,38533738496,0,0,0,31088640,8105,14159,3.748,2.041,93.419,0.791,0
3.255,2.880,93.489,0.376,0,16384,5128192,18446744073709494272,18446744073709477888,0,0,8846,15410,1,0,85,3954368512,19063865344,2304757760,38533218304,0,0,16384,5095424,8846,15408,3.257,2.839,93.528,0.376,0
1.256,1.591,97.112,0.042,0,0,1331200,18446744073709340672,18446744073709361152,0,0,4238,7699,1,0,43,3947638784,19072045056,2304757760,38533156864,0,0,0,1331200,4237,7697,1.257,1.635,97.066,0.042,0
0.125,0.334,99.541,0,0,0,0,80,80,0,0,473,796,0,0,0,3947003904,19072679936,2304757760,38533156864,0,0,0,0,474,798,0.125,0.292,99.583,0,0
0.208,1.251,98.499,0.042,0,0,20480,0,0,0,0,819,1326,0,0,5,3862384640,19157614592,2304757760,38533160960,0,0,0,20480,818,1324,0.250,1.249,98.459,0.042,0
4.184,3.355,92.254,0.207,0,0,2711552,18446744073709543424,18446744073709529088,0,0,9330,17060,1,0,239,3847221248,19420286976,2304761856,38292058112,0,0,0,2711552,9330,17060,4.146,3.358,92.289,0.207,0
4.553,2.235,92.136,1.076,0,0,24715264,240,240,0,0,5229,10650,0,3,126,3858878464,19381125120,2304761856,38319448064,0,0,0,24715264,5229,10650,4.555,2.277,92.050,1.118,0
8.614,5.993,82.980,2.414,0,0,11657216,0,916,0,0,17034,42619,1,1,484,4011384832,19227471872,2304774144,38319779840,0,0,0,11661312,17035,42624,8.621,5.956,83.049,2.374,0
14.363,2.574,81.486,1.577,0,8798208,31432704,80,2367,0,0,9498,25487,3,0,210,4085673984,19118817280,2304778240,38350094336,0,0,8798208,31428608,9508,25508,14.392,2.572,81.460,1.576,0
11.496,3.914,76.514,8.076,0,0,172343296,240,14765,0,0,8245,33194,3,5,71,4150104064,18764849152,2304782336,38633271296,0,0,0,172343296,8234,33168,11.500,3.916,76.463,8.120,0
21.603,4.667,72.036,1.694,0,0,16932864,80,6009,0,0,10496,32921,8,0,242,4331827200,18711969792,2304786432,38505771008,0,0,0,16932864,10502,33040,21.617,4.744,71.988,1.650,0
36.831,2.717,60.452,0,0,0,552960,0,4646,0,0,7084,27973,9,0,53,4533293056,18507870208,2304786432,38506147840,0,0,0,552960,7078,27862,36.888,2.635,60.477,0,0
40.966,1.707,57.202,0.125,0,0,1826816,80,3368,0,0,6234,17280,7,0,33,4720615424,18319052800,2304786432,38505971712,0,0,0,1826816,6234,17272,40.956,1.746,57.173,0.125,0
20.756,1.743,77.293,0.208,0,0,794624,18562,23453,0,0,4950,10142,0,0,14,4732035072,18305912832,2304790528,38506074112,0,0,0,794624,4950,10142,20.615,1.704,77.473,0.208,0
3.115,1.537,95.349,0,0,0,0,12564,13468,0,0,2081,5168,1,0,62,4768530432,18268708864,2304790528,38506086400,0,0,0,0,2081,5168,3.117,1.538,95.345,0,0
5.934,1.535,92.531,0,0,0,110592,37204,38050,0,0,2719,5876,3,0,17,4800610304,18234818560,2304794624,38506143744,0,0,0,110592,2719,5904,5.973,1.535,92.493,0,0
6.370,1.582,92.048,0,0,0,98304,162505,164271,0,0,3083,9266,3,0,8,4842790912,18192441344,2304794624,38506143744,0,0,0,98304,3083,9259,6.367,1.623,92.010,0,0
3.499,0.500,92.836,3.165,0,0,4632576,0,504,0,0,2761,5183,2,1,8,4845723648,18189160448,2304823296,38506397696,0,0,0,4632576,2761,5162,3.461,0.459,92.911,3.169,0
5.921,1.201,91.304,1.573,0,524288,2969600,75063,75692,0,0,3119,6686,2,0,3,4856397824,18177736704,2304839680,38506999808,0,0,524288,2969600,3119,6690,5.958,1.200,91.270,1.572,0
8.236,1.664,89.809,0.291,0,0,577536,162978,163607,0,0,3346,9776,2,0,9,4927311872,18106671104,2304843776,38507106304,0,0,0,577536,3346,9777,8.236,1.705,89.767,0.291,0
6.789,2.124,91.087,0,0,0,135168,53574,54148,0,0,4299,8765,0,0,58,4642758656,18363703296,2304843776,38534483968,0,0,0,135168,4299,8760,6.783,2.081,91.136,0,0
2.712,1.210,96.078,0,0,0,0,0,1204,0,0,1189,1680,1,0,7,4644085760,18362376192,2304843776,38534483968,0,0,0,0,1190,1680,2.714,1.211,96.075,0,0
3.335,0.167,96.499,0,0,0,0,0,742,0,0,1097,1495,1,0,6,4629528576,18376933376,2304843776,38534483968,0,0,0,0,1098,1499,3.290,0.167,96.543,0,0
2.376,1.125,96.499,0,0,0,0,0,447,0,0,1223,1582,0,0,3,4633698304,18372759552,2304843776,38534488064,0,0,0,0,1221,1578,2.418,1.125,96.457,0,0
0.250,1.251,98.499,0,0,0,0,0,1322,0,0,1161,1580,0,0,7,4634820608,18371637248,2304843776,38534488064,0,0,0,0,1161,1581,0.250,1.251,98.499,0,0
0.500,1.540,97.960,0,0,0,331776,0,252,0,0,1879,2371,1,0,15,4630827008,18376343552,2304843776,38534500352,0,0,0,331776,1880,2372,0.458,1.540,98.002,0,0
0.125,0.876,98.998,0,0,0,0,0,377,0,0,864,1355,1,0,7,4631019520,18376151040,2304843776,38534500352,0,0,0,0,863,1353,0.167,0.918,98.915,0,0
0.250,0.500,99.250,0,0,0,0,0,377,0,0,858,1498,0,0,2,4630597632,18376572928,2304843776,38534500352,0,0,0,0,859,1499,0.250,0.458,99.292,0,0
0.208,1.292,98.458,0.042,0,0,434176,0,504,0,0,1067,1688,1,0,7,4631281664,18376282112,2304843776,38534107136,0,0,0,434176,1067,1689,0.208,1.292,98.458,0.042,0
0.209,1.043,98.749,0,0,0,0,0,504,0,0,960,1460,0,0,7,4631486464,18376077312,2304843776,38534107136,0,0,0,0,959,1458,0.209,1.043,98.748,0,0
0.500,1.334,98.166,0,0,0,0,0,504,0,0,1682,2819,1,0,18,4644102144,18363453440,2304843776,38534115328,0,0,0,0,1684,2826,0.459,1.336,98.205,0,0
4.875,2.292,91.333,1.500,0,0,33349632,18446744073709268992,18446744073709219840,0,0,9822,19847,2,0,128,3956330496,19057733632,2304843776,38533730304,0,0,0,33349632,9820,19842,4.873,2.332,91.295,1.499,0
2.516,2.264,94.885,0.335,0,16384,4141056,18446744073709322240,18446744073709336576,0,0,8941,14894,0,0,85,3934105600,19084845056,2304847872,38533496832,0,0,16384,4141056,8941,14892,2.556,2.220,94.889,0.335,0
0.920,1.547,97.492,0.042,0,0,86016,18446744073709543424,18446744073709535232,0,0,3075,5335,0,0,42,3842654208,19177046016,2304847872,38533251072,0,0,0,86016,3075,5335,0.921,1.548,97.490,0.042,0
